run,group,trainset_key,seed,target_steps,benchmark,sr,sg,d4,d5,d6,d7,d8,checkpoint
param_gate_floor_0p25_seed321_t480k,param_gate_floor,masa_plus_mmgag,321,480000,xbd_pre_aerial,0.4939,1.7484,0.29875,0.365,0.50825,0.62,0.6775,/root/geoexplorer/results/checkpoint/appendix_compare_20260519/anchor0624_dataset_param_appendix/param_gate_floor_0p25_seed321_t480k/geoexplorer.pt
param_gate_floor_0p25_seed321_t480k,param_gate_floor,masa_plus_mmgag,321,480000,xbd_disaster_aerial,0.50445,1.69525,0.29375,0.37575,0.5215,0.6415,0.68975,/root/geoexplorer/results/checkpoint/appendix_compare_20260519/anchor0624_dataset_param_appendix/param_gate_floor_0p25_seed321_t480k/geoexplorer.pt
param_gate_floor_0p35_seed321_t480k,param_gate_floor,masa_plus_mmgag,321,480000,masa_aerial,0.456,1.704,0.24,0.26,0.52,0.58,0.68,/root/geoexplorer/results/checkpoint/appendix_compare_20260519/anchor0624_dataset_param_appendix/param_gate_floor_0p35_seed321_t480k/geoexplorer.pt
param_gate_floor_0p35_seed321_t480k,param_gate_floor,masa_plus_mmgag,321,480000,mmgag_aerial,0.5038297872340426,1.64,0.32340425531914896,0.40425531914893614,0.5106382978723404,0.6382978723404256,0.6425531914893617,/root/geoexplorer/results/checkpoint/appendix_compare_20260519/anchor0624_dataset_param_appendix/param_gate_floor_0p35_seed321_t480k/geoexplorer.pt
param_gate_floor_0p35_seed321_t480k,param_gate_floor,masa_plus_mmgag,321,480000,mmgag_ground,0.49531914893617024,1.6706382978723404,0.3191489361702128,0.3404255319148936,0.5276595744680851,0.6595744680851063,0.6297872340425532,/root/geoexplorer/results/checkpoint/appendix_compare_20260519/anchor0624_dataset_param_appendix/param_gate_floor_0p35_seed321_t480k/geoexplorer.pt
param_gate_floor_0p35_seed321_t480k,param_gate_floor,masa_plus_mmgag,321,480000,mmgag_text,0.47404255319148936,1.76,0.30638297872340425,0.3617021276595745,0.4808510638297872,0.6,0.6212765957446809,/root/geoexplorer/results/checkpoint/appendix_compare_20260519/anchor0624_dataset_param_appendix/param_gate_floor_0p35_seed321_t480k/geoexplorer.pt
param_gate_floor_0p35_seed321_t480k,param_gate_floor,masa_plus_mmgag,321,480000,swissview100_aerial,0.4824,1.7508,0.318,0.366,0.514,0.608,0.606,/root/geoexplorer/results/checkpoint/appendix_compare_20260519/anchor0624_dataset_param_appendix/param_gate_floor_0p35_seed321_t480k/geoexplorer.pt
param_gate_floor_0p35_seed321_t480k,param_gate_floor,masa_plus_mmgag,321,480000,swissviewmonuments_aerial,0.4949019607843137,1.64,0.336,0.45555555555555555,0.5966666666666667,0.65,0.75,/root/geoexplorer/results/checkpoint/appendix_compare_20260519/anchor0624_dataset_param_appendix/param_gate_floor_0p35_seed321_t480k/geoexplorer.pt
param_gate_floor_0p35_seed321_t480k,param_gate_floor,masa_plus_mmgag,321,480000,swissviewmonuments_ground,0.46901960784313723,1.7262745098039216,0.30933333333333335,0.4527777777777778,0.5666666666666667,0.6111111111111112,0.65,/root/geoexplorer/results/checkpoint/appendix_compare_20260519/anchor0624_dataset_param_appendix/param_gate_floor_0p35_seed321_t480k/geoexplorer.pt
param_gate_floor_0p35_seed321_t480k,param_gate_floor,masa_plus_mmgag,321,480000,xbd_pre_aerial,0.49695,1.6162,0.292,0.373,0.534,0.638,0.64775,/root/geoexplorer/results/checkpoint/appendix_compare_20260519/anchor0624_dataset_param_appendix/param_gate_floor_0p35_seed321_t480k/geoexplorer.pt
