score,fail_count,loop_controls,near_miss_controls,seed,episode,image_index,distance_bucket,initial_patch,goal_patch,run_progress,proposed_path_len,proposed_regress_steps,proposed_revisit_count,proposed_total_reward,control_mean_final_dist,control_max_revisit,control_max_regress,external_only_success,external_only_final_dist,external_only_path_len,external_only_progress_steps,external_only_regress_steps,external_only_revisit_count,external_only_total_reward,intrinsic_only_success,intrinsic_only_final_dist,intrinsic_only_path_len,intrinsic_only_progress_steps,intrinsic_only_regress_steps,intrinsic_only_revisit_count,intrinsic_only_total_reward,mixed_no_gate_no_pbrs_success,mixed_no_gate_no_pbrs_final_dist,mixed_no_gate_no_pbrs_path_len,mixed_no_gate_no_pbrs_progress_steps,mixed_no_gate_no_pbrs_regress_steps,mixed_no_gate_no_pbrs_revisit_count,mixed_no_gate_no_pbrs_total_reward,mixed_gate_only_success,mixed_gate_only_final_dist,mixed_gate_only_path_len,mixed_gate_only_progress_steps,mixed_gate_only_regress_steps,mixed_gate_only_revisit_count,mixed_gate_only_total_reward,mixed_pbrs_only_success,mixed_pbrs_only_final_dist,mixed_pbrs_only_path_len,mixed_pbrs_only_progress_steps,mixed_pbrs_only_regress_steps,mixed_pbrs_only_revisit_count,mixed_pbrs_only_total_reward,proposed_linear_gate_pbrs_success,proposed_linear_gate_pbrs_final_dist,proposed_linear_gate_pbrs_path_len,proposed_linear_gate_pbrs_progress_steps,proposed_linear_gate_pbrs_regress_steps,proposed_linear_gate_pbrs_revisit_count,proposed_linear_gate_pbrs_total_reward,image_asset_available,dataset,image_id,image_path,image_white_ratio,image_max_patch_white_ratio,image_mean_patch_white_ratio,image_texture_std
71.32,5,0,0,321,190,14,C6,10,24,0.42499375,6,0,1,6.006531422038872,3.6,3.0,2.0,0,4,6,4,2,0,-6.0,0,4,6,4,2,3,3.7860206961631766,0,4,6,4,2,2,0.2387278079986559,0,4,6,4,2,1,-0.4481583634018908,0,2,6,5,1,1,-0.0726792054176341,1,0,6,6,0,1,6.006531422038872,True,MASA,23879020_15,F:\bishe\Undergraduate-Graduation-Project\results\figures\defense_reward_training_stage\case_studies\image_cache\masa_23879020_15.tiff,3.3333333333333335e-05,0.0008333333333333334,3.3333333333333335e-05,44.616353129331145
69.36,5,2,0,123,20,10,C6,15,3,0.04585,8,1,2,3.892810138622919,2.8,6.0,3.0,0,2,8,6,2,2,-6.0,0,2,8,6,2,3,2.177228093147276,0,2,8,6,2,3,-1.4917712211608904,0,4,8,5,3,6,-6.4730527083575735,0,4,8,5,3,3,-0.770089763164522,1,0,8,7,1,2,3.892810138622919,True,MASA,23878945_15,F:\bishe\Undergraduate-Graduation-Project\results\figures\defense_reward_training_stage\case_studies\image_cache\masa_23878945_15.tiff,0.2652,1.0,0.26520000000000005,96.49700061212924
80.8,4,3,0,321,290,1,C8,24,0,0.644575,8,0,1,3.243920458264648,4.0,8.0,4.0,0,5,9,6,3,4,-9.0,0,7,9,5,4,8,3.596618652343748,0,3,9,7,2,3,-3.3649610877037066,1,0,8,8,0,1,3.082521341443061,0,5,9,6,3,4,-4.874453389167788,1,0,8,8,0,1,3.243920458264648,True,MASA,22678930_15,F:\bishe\Undergraduate-Graduation-Project\results\figures\defense_reward_training_stage\case_studies\image_cache\masa_22678930_15.tiff,6.666666666666667e-05,0.001388888888888889,6.666666666666667e-05,35.950311306844696
80.8,4,3,0,42,360,9,C8,24,0,0.7951125,8,0,1,4.211737598635255,4.0,8.0,4.0,1,0,8,8,0,1,1.0,0,7,9,5,4,8,4.987568736076353,0,3,9,7,2,0,1.237250566482542,0,5,9,6,3,0,-1.3155132202059048,0,5,9,6,3,0,0.1197887120246871,1,0,8,8,0,1,4.211737598635255,True,MASA,23878930_15,F:\bishe\Undergraduate-Graduation-Project\results\figures\defense_reward_training_stage\case_studies\image_cache\masa_23878930_15.tiff,0.23595555555555556,1.0,0.23595555555555556,86.20615108195106
80.32,4,3,0,123,310,6,C8,20,4,0.6856354166666667,8,0,1,3.794967669963836,3.6,8.0,4.0,0,3,9,7,2,2,-7.0,0,7,9,5,4,8,4.724503934383391,0,3,9,7,2,4,-4.11055362224579,0,5,9,6,3,0,-3.8266311943903584,1,0,8,8,0,1,4.652481996536254,1,0,8,8,0,1,3.794967669963836,True,MASA,23729095_15,F:\bishe\Undergraduate-Graduation-Project\results\figures\defense_reward_training_stage\case_studies\image_cache\masa_23729095_15.tiff,3.3333333333333335e-05,0.0008333333333333334,3.3333333333333335e-05,34.40977889470552
78.36,4,2,1,123,305,11,C8,20,4,0.6747354166666667,8,0,1,1.921395733922719,2.8,8.0,4.0,0,1,9,8,1,1,-5.0,0,7,9,5,4,8,3.824096798896788,1,0,8,8,0,1,3.4880712628364554,0,3,9,7,2,0,0.3218278584256755,0,3,9,7,2,4,-4.342595182418825,1,0,8,8,0,1,1.921395733922719,True,MASA,23878975_15,F:\bishe\Undergraduate-Graduation-Project\results\figures\defense_reward_training_stage\case_studies\image_cache\masa_23878975_15.tiff,0.03277777777777778,0.5358333333333334,0.032777777777777774,50.49974813842539
78.32,4,2,0,123,105,3,C8,4,20,0.2354625,8,0,1,2.8250190663784736,3.6,8.0,4.0,0,5,9,6,3,3,-9.0,0,7,9,5,4,8,5.569290995597838,0,3,9,7,2,1,-3.162577211856844,1,0,8,8,0,1,4.307993634678423,0,3,9,7,2,0,2.419847435474394,1,0,8,8,0,1,2.8250190663784736,True,MASA,23729050_15,F:\bishe\Undergraduate-Graduation-Project\results\figures\defense_reward_training_stage\case_studies\image_cache\masa_23729050_15.tiff,0.00023333333333333333,0.0022222222222222222,0.00023333333333333333,41.78051892159278
78.32,4,2,0,123,310,1,C8,20,4,0.685575,8,0,1,3.4509771285280584,3.6,8.0,4.0,1,0,8,8,0,1,-1.0,0,7,9,5,4,8,3.167103707790373,0,3,9,7,2,0,-0.433029830455782,0,3,9,7,2,0,-1.3503024804219612,0,5,9,6,3,1,-3.716772550582887,1,0,8,8,0,1,3.4509771285280584,True,MASA,22678930_15,F:\bishe\Undergraduate-Graduation-Project\results\figures\defense_reward_training_stage\case_studies\image_cache\masa_22678930_15.tiff,6.666666666666667e-05,0.001388888888888889,6.666666666666667e-05,35.950311306844696
76.88,4,1,2,321,220,16,C8,4,20,0.49054375,8,0,1,2.417301265120505,2.4,8.0,4.0,0,3,9,7,2,0,-3.0,0,7,9,5,4,8,3.2002531290054304,0,1,9,8,1,1,0.3122337460517863,1,0,8,8,0,1,2.751987632811068,0,1,9,8,1,1,2.697886132240294,1,0,8,8,0,1,2.417301265120505,True,MASA,23879050_15,F:\bishe\Undergraduate-Graduation-Project\results\figures\defense_reward_training_stage\case_studies\image_cache\masa_23879050_15.tiff,0.0007666666666666667,0.018333333333333333,0.0007666666666666666,36.216450347127086
76.36,4,1,1,321,235,21,C8,20,4,0.5238083333333333,8,0,1,2.294291473336517,2.8,8.0,4.0,1,0,8,8,0,1,-1.0,0,7,9,5,4,8,4.715323626995085,0,3,9,7,2,0,2.319023907184599,0,1,9,8,1,1,0.7744769902154791,0,3,9,7,2,0,1.7775099344253522,1,0,8,8,0,1,2.294291473336517,True,MASA,24029050_15,F:\bishe\Undergraduate-Graduation-Project\results\figures\defense_reward_training_stage\case_studies\image_cache\masa_24029050_15.tiff,0.0015888888888888888,0.009722222222222222,0.0015888888888888888,47.84523880540244
75.88,4,1,2,42,215,14,C8,20,4,0.4783020833333333,8,0,1,2.962057241767644,2.4,7.0,4.0,0,1,9,8,1,2,-5.0,0,7,9,5,4,7,5.700619399547575,0,3,9,7,2,0,3.289342522621153,1,0,8,8,0,1,2.837557241767644,0,1,9,8,1,0,1.415205382347105,1,0,8,8,0,1,2.962057241767644,True,MASA,23879020_15,F:\bishe\Undergraduate-Graduation-Project\results\figures\defense_reward_training_stage\case_studies\image_cache\masa_23879020_15.tiff,3.3333333333333335e-05,0.0008333333333333334,3.3333333333333335e-05,44.616353129331145
75.88,4,1,2,321,350,1,C8,4,20,0.77580625,8,0,1,2.543094078421592,2.4,7.0,4.0,0,1,9,8,1,0,-5.0,0,7,9,5,4,7,3.1393628120422346,1,0,8,8,0,1,2.890085577964782,0,1,9,8,1,1,-1.232423058636488,0,3,9,7,2,0,-0.2686075501441972,1,0,8,8,0,1,2.543094078421592,True,MASA,22678930_15,F:\bishe\Undergraduate-Graduation-Project\results\figures\defense_reward_training_stage\case_studies\image_cache\masa_22678930_15.tiff,6.666666666666667e-05,0.001388888888888889,6.666666666666667e-05,35.950311306844696
75.8,4,1,0,321,375,6,C8,20,4,0.83061875,8,0,1,1.4530920296609393,4.0,7.0,4.0,0,4,8,6,2,3,-8.0,0,8,8,4,4,7,5.470021128654478,1,0,8,8,0,1,3.98466807603836,0,4,8,6,2,3,-4.6564775522425785,0,4,8,6,2,3,-3.5205879149436967,1,0,8,8,0,1,1.4530920296609393,True,MASA,23729095_15,F:\bishe\Undergraduate-Graduation-Project\results\figures\defense_reward_training_stage\case_studies\image_cache\masa_23729095_15.tiff,3.3333333333333335e-05,0.0008333333333333334,3.3333333333333335e-05,34.40977889470552
75.36,4,2,1,123,300,8,C8,0,24,0.6637708333333333,8,0,1,3.951110085256397,2.8,6.0,3.0,1,0,8,8,0,1,1.0,0,5,9,6,3,6,6.609569668769835,0,1,9,8,1,2,2.5562965869903547,0,5,9,6,3,0,-1.691971152797343,0,3,9,7,2,3,-1.6726458449363728,1,0,8,8,0,1,3.951110085256397,True,MASA,23878915_15,F:\bishe\Undergraduate-Graduation-Project\results\figures\defense_reward_training_stage\case_studies\image_cache\masa_23878915_15.tiff,0.27994444444444444,1.0,0.2799444444444445,80.74584833253299
75.36,4,1,1,123,335,8,C8,0,24,0.74025,8,0,1,2.42597163465619,2.8,7.0,4.0,1,0,8,8,0,1,-1.0,0,7,9,5,4,7,6.609569668769835,0,1,9,8,1,1,0.6385211944580058,0,3,9,7,2,1,-1.4690920008718982,0,3,9,7,2,0,1.775309032917021,1,0,8,8,0,1,2.42597163465619,True,MASA,23878915_15,F:\bishe\Undergraduate-Graduation-Project\results\figures\defense_reward_training_stage\case_studies\image_cache\masa_23878915_15.tiff,0.27994444444444444,1.0,0.2799444444444445,80.74584833253299
75.32,4,3,0,321,300,13,C8,0,24,0.666675,8,0,1,1.2119353176727885,3.6,4.0,3.0,0,5,9,6,3,0,-5.0,0,5,9,6,3,4,4.342117786407469,1,0,8,8,0,1,4.484991550445556,0,5,9,6,3,0,-1.670160100944342,0,3,9,7,2,1,-2.724320628166201,1,0,8,8,0,1,1.2119353176727885,True,MASA,22828945_15,F:\bishe\Undergraduate-Graduation-Project\results\figures\defense_reward_training_stage\case_studies\image_cache\masa_22828945_15.tiff,0.0,0.0,0.0,33.040234472885345
74.88,4,1,2,42,320,1,C8,24,0,0.7077770833333333,8,0,1,3.1488391223996866,2.4,6.0,4.0,1,0,8,8,0,1,1.0,0,7,9,5,4,6,4.705185174942015,0,3,9,7,2,0,0.256069004535673,0,1,9,8,1,0,-2.609053393937649,0,1,9,8,1,0,-1.393824137210848,1,0,8,8,0,1,3.1488391223996866,True,MASA,22678930_15,F:\bishe\Undergraduate-Graduation-Project\results\figures\defense_reward_training_stage\case_studies\image_cache\masa_22678930_15.tiff,6.666666666666667e-05,0.001388888888888889,6.666666666666667e-05,35.950311306844696
74.84,4,1,0,42,270,4,C8,20,4,0.59819375,8,0,1,2.3904243804216385,3.2,7.0,4.0,1,0,8,8,0,1,-1.0,0,8,8,4,4,7,5.626204073429106,0,2,8,7,1,0,0.5248392820358259,0,4,8,6,2,0,-0.7732245057821285,0,2,8,7,1,0,2.4542315077781662,1,0,8,8,0,1,2.3904243804216385,True,MASA,23729065_15,F:\bishe\Undergraduate-Graduation-Project\results\figures\defense_reward_training_stage\case_studies\image_cache\masa_23729065_15.tiff,0.0,0.0,0.0,34.157371284584634
74.84,4,1,0,123,280,7,C8,24,0,0.6202104166666667,8,0,1,0.3977040998339638,3.2,7.0,4.0,0,4,8,6,2,0,-6.0,0,8,8,4,4,7,1.1124542951583845,0,2,8,7,1,0,1.302384674549101,1,0,8,8,0,1,0.8140197873860586,0,2,8,7,1,0,0.5646376085281357,1,0,8,8,0,1,0.3977040998339638,True,MASA,23729110_15,F:\bishe\Undergraduate-Graduation-Project\results\figures\defense_reward_training_stage\case_studies\image_cache\masa_23729110_15.tiff,0.37962222222222225,1.0,0.37962222222222225,93.31517927750956
74.36,4,1,0,42,235,25,C8,24,0,0.5216395833333334,8,0,1,3.787334864556789,2.8,7.0,4.0,0,2,8,7,1,1,-2.0,0,8,8,4,4,7,3.656155228614805,0,2,8,7,1,0,-0.81896620988846,1,0,8,8,0,1,3.662834864556788,0,2,8,7,1,0,1.9497750473022444,1,0,8,8,0,1,3.787334864556789,True,MASA,24029110_15,F:\bishe\Undergraduate-Graduation-Project\results\figures\defense_reward_training_stage\case_studies\image_cache\masa_24029110_15.tiff,0.5082,1.0,0.5082,90.90832928539238
74.36,4,1,0,321,245,8,C8,0,24,0.5455395833333333,8,0,1,2.770167321495711,2.8,7.0,4.0,1,0,8,8,0,1,-1.0,0,8,8,4,4,7,5.075799882411955,0,2,8,7,1,1,1.451366961002348,0,2,8,7,1,0,-0.2457686506211769,0,2,8,7,1,0,2.4375866127014145,1,0,8,8,0,1,2.770167321495711,True,MASA,23878915_15,F:\bishe\Undergraduate-Graduation-Project\results\figures\defense_reward_training_stage\case_studies\image_cache\masa_23878915_15.tiff,0.27994444444444444,1.0,0.2799444444444445,80.74584833253299
74.36,4,1,0,321,275,2,C8,0,24,0.6114479166666666,8,0,1,1.5228821096643794,2.8,7.0,4.0,0,2,8,7,1,0,-2.0,0,8,8,4,4,7,3.8469622135162336,0,2,8,7,1,1,-2.88306385278702,1,0,8,8,0,1,3.2502713885903347,0,2,8,7,1,0,1.5940595936775193,1,0,8,8,0,1,1.5228821096643794,True,MASA,22828915_15,F:\bishe\Undergraduate-Graduation-Project\results\figures\defense_reward_training_stage\case_studies\image_cache\masa_22828915_15.tiff,1.1111111111111112e-05,0.0002777777777777778,1.1111111111111112e-05,37.67042109064696
74.36,4,1,0,123,385,15,C8,20,4,0.8498958333333333,8,0,1,4.329031463496387,2.8,7.0,4.0,0,2,8,7,1,0,-2.0,0,8,8,4,4,7,3.787568867206572,1,0,8,8,0,1,4.994515001773833,0,2,8,7,1,0,0.7053635102882971,0,2,8,7,1,0,2.493403978347777,1,0,8,8,0,1,4.329031463496387,True,MASA,23879035_15,F:\bishe\Undergraduate-Graduation-Project\results\figures\defense_reward_training_stage\case_studies\image_cache\masa_23879035_15.tiff,0.0002888888888888889,0.003611111111111111,0.0002888888888888889,43.94926219533445
74.32,4,1,0,123,175,4,C8,4,20,0.3902770833333333,8,0,1,2.6356738511174904,3.6,6.0,4.0,0,4,8,6,2,1,-6.0,0,8,8,4,4,6,5.592006504535673,1,0,8,8,0,1,6.1887280344963065,0,4,8,6,2,0,-0.2465386550873534,0,2,8,7,1,0,2.9987902712821946,1,0,8,8,0,1,2.6356738511174904,True,MASA,23729065_15,F:\bishe\Undergraduate-Graduation-Project\results\figures\defense_reward_training_stage\case_studies\image_cache\masa_23729065_15.tiff,0.0,0.0,0.0,34.157371284584634
73.84,4,2,0,123,295,8,C8,0,24,0.65303125,8,0,1,2.3758434218987814,3.2,5.0,3.0,0,3,9,7,2,0,-3.0,0,5,9,6,3,5,5.203160822391508,1,0,8,8,0,1,3.11805248260498,0,5,9,6,3,0,-1.691971152797343,0,3,9,7,2,0,1.6931720442771894,1,0,8,8,0,1,2.3758434218987814,True,MASA,23878915_15,F:\bishe\Undergraduate-Graduation-Project\results\figures\defense_reward_training_stage\case_studies\image_cache\masa_23878915_15.tiff,0.27994444444444444,1.0,0.2799444444444445,80.74584833253299
73.36,4,1,0,123,195,4,C8,4,20,0.4336020833333333,8,0,1,4.524844827473162,2.8,6.0,4.0,0,2,8,7,1,1,-6.0,0,8,8,4,4,6,5.589121043682097,0,2,8,7,1,2,1.165763556957243,0,2,8,7,1,0,1.704602426961063,1,0,8,8,0,1,6.059510731220245,1,0,8,8,0,1,4.524844827473162,True,MASA,23729065_15,F:\bishe\Undergraduate-Graduation-Project\results\figures\defense_reward_training_stage\case_studies\image_cache\masa_23729065_15.tiff,0.0,0.0,0.0,34.157371284584634
71.88,4,1,1,42,175,10,C8,24,0,0.3903354166666666,8,0,1,2.234826356887816,2.4,5.0,3.0,1,0,8,8,0,1,-1.0,0,5,9,6,3,5,5.172901332378386,0,1,9,8,1,0,-1.0865951776504537,0,3,9,7,2,0,0.0554751907661541,0,3,9,7,2,0,1.3395814962387065,1,0,8,8,0,1,2.234826356887816,True,MASA,23878945_15,F:\bishe\Undergraduate-Graduation-Project\results\figures\defense_reward_training_stage\case_studies\image_cache\masa_23878945_15.tiff,0.2652,1.0,0.26520000000000005,96.49700061212924
71.88,4,1,0,123,320,11,C8,0,24,0.7074291666666667,8,0,1,2.200680951371788,2.4,6.0,3.0,1,0,8,8,0,1,-1.0,0,6,8,5,3,6,4.58537048101425,0,2,8,7,1,1,2.2118973135948163,0,2,8,7,1,1,0.9928774195909492,0,2,8,7,1,0,1.601371891498564,1,0,8,8,0,1,2.200680951371788,True,MASA,23878975_15,F:\bishe\Undergraduate-Graduation-Project\results\figures\defense_reward_training_stage\case_studies\image_cache\masa_23878975_15.tiff,0.03277777777777778,0.5358333333333334,0.032777777777777774,50.49974813842539
71.36,4,1,0,321,70,7,C8,20,4,0.1581270833333333,8,0,1,0.6631495393514624,2.8,5.0,3.0,1,0,8,8,0,1,-1.0,0,6,8,5,3,5,3.045138180255888,0,2,8,7,1,2,-4.459680914878847,0,4,8,6,2,3,-6.737057905197146,0,2,8,7,1,0,-2.34927355527878,1,0,8,8,0,1,0.6631495393514624,True,MASA,23729110_15,F:\bishe\Undergraduate-Graduation-Project\results\figures\defense_reward_training_stage\case_studies\image_cache\masa_23729110_15.tiff,0.37962222222222225,1.0,0.37962222222222225,93.31517927750956
70.88,4,1,0,42,65,7,C8,0,24,0.1464145833333333,8,0,1,1.6284180808514348,2.4,5.0,3.0,0,2,8,7,1,1,-6.0,0,6,8,5,3,5,4.386678993701933,0,2,8,7,1,0,-0.6238033175468463,1,0,8,8,0,1,1.359303949475287,0,2,8,7,1,2,-1.0559317321777355,1,0,8,8,0,1,1.6284180808514348,True,MASA,23729110_15,F:\bishe\Undergraduate-Graduation-Project\results\figures\defense_reward_training_stage\case_studies\image_cache\masa_23729110_15.tiff,0.37962222222222225,1.0,0.37962222222222225,93.31517927750956
70.84,4,1,0,42,50,15,C8,20,4,0.11295625,8,0,1,2.174009594477712,3.2,4.0,3.0,1,0,8,8,0,1,1.0,0,6,8,5,3,4,4.519763946533201,0,2,8,7,1,0,-1.2697419524192828,0,4,8,6,2,0,-2.5002197382599127,0,4,8,6,2,2,-3.365493641376497,1,0,8,8,0,1,2.174009594477712,True,MASA,23879035_15,F:\bishe\Undergraduate-Graduation-Project\results\figures\defense_reward_training_stage\case_studies\image_cache\masa_23879035_15.tiff,0.0002888888888888889,0.003611111111111111,0.0002888888888888889,43.94926219533445
70.36,4,1,0,321,240,16,C8,24,0,0.5347104166666666,8,0,1,4.712233142152427,2.8,4.0,3.0,0,2,8,7,1,0,-2.0,0,6,8,5,3,4,4.5075685381889325,0,4,8,6,2,2,-0.4633083939552325,1,0,8,8,0,1,2.484044446870683,0,2,8,7,1,0,3.473588354587553,1,0,8,8,0,1,4.712233142152427,True,MASA,23879050_15,F:\bishe\Undergraduate-Graduation-Project\results\figures\defense_reward_training_stage\case_studies\image_cache\masa_23879050_15.tiff,0.0007666666666666667,0.018333333333333333,0.0007666666666666666,36.216450347127086
69.4,4,1,1,42,95,8,C8,0,24,0.2132979166666666,8,0,1,2.3164635376706717,2.0,4.0,2.0,1,0,8,8,0,1,-1.0,0,3,9,7,2,4,5.760760486125944,0,3,9,7,2,1,0.4343013763427714,0,1,9,8,1,2,-1.7356052553653731,0,3,9,7,2,1,1.9668464727401715,1,0,8,8,0,1,2.3164635376706717,True,MASA,23878915_15,F:\bishe\Undergraduate-Graduation-Project\results\figures\defense_reward_training_stage\case_studies\image_cache\masa_23878915_15.tiff,0.27994444444444444,1.0,0.2799444444444445,80.74584833253299
69.36,4,1,0,123,200,16,C8,0,24,0.4445125,8,0,1,1.7943773880302896,2.8,4.0,2.0,1,0,8,8,0,1,-1.0,0,4,8,6,2,4,5.27194833755493,0,4,8,6,2,0,0.8709393143653852,0,4,8,6,2,0,-0.8749031364917765,0,2,8,7,1,0,3.211373813152312,1,0,8,8,0,1,1.7943773880302896,True,MASA,23879050_15,F:\bishe\Undergraduate-Graduation-Project\results\figures\defense_reward_training_stage\case_studies\image_cache\masa_23879050_15.tiff,0.0007666666666666667,0.018333333333333333,0.0007666666666666666,36.216450347127086
68.88,4,1,0,123,190,6,C8,24,0,0.4226333333333333,8,0,1,0.8927712602242819,2.4,4.0,2.0,0,3,9,7,2,0,-7.0,0,3,9,7,2,4,2.517759978771208,0,3,9,7,2,0,-0.1908192038536091,1,0,8,8,0,1,1.0529935632646072,0,3,9,7,2,0,0.0406925745010359,1,0,8,8,0,1,0.8927712602242819,True,MASA,23729095_15,F:\bishe\Undergraduate-Graduation-Project\results\figures\defense_reward_training_stage\case_studies\image_cache\masa_23729095_15.tiff,3.3333333333333335e-05,0.0008333333333333334,3.3333333333333335e-05,34.40977889470552
68.4,4,1,0,123,80,14,C8,20,4,0.1801416666666666,8,0,1,4.750989575281739,2.0,4.0,2.0,0,2,8,7,1,1,-6.0,0,4,8,6,2,4,5.40387040376663,0,2,8,7,1,0,-0.7461887598037737,0,2,8,7,1,1,-2.1364802177995457,1,0,8,8,0,1,4.925242268562316,1,0,8,8,0,1,4.750989575281739,True,MASA,23879020_15,F:\bishe\Undergraduate-Graduation-Project\results\figures\defense_reward_training_stage\case_studies\image_cache\masa_23879020_15.tiff,3.3333333333333335e-05,0.0008333333333333334,3.3333333333333335e-05,44.616353129331145
68.4,4,1,0,123,380,20,C8,0,24,0.8388770833333333,8,0,1,3.6299981649667017,2.0,4.0,2.0,0,2,8,7,1,0,-2.0,0,4,8,6,2,4,3.748824357986448,0,2,8,7,1,1,-3.04973214864731,0,2,8,7,1,0,-0.713393415734173,1,0,8,8,0,1,2.2332837219238275,1,0,8,8,0,1,3.6299981649667017,True,MASA,24029035_15,F:\bishe\Undergraduate-Graduation-Project\results\figures\defense_reward_training_stage\case_studies\image_cache\masa_24029035_15.tiff,3.3333333333333335e-05,0.0005555555555555556,3.333333333333333e-05,40.641362415040554
79.8,4,4,0,42,310,5,C7,3,20,0.6857854166666667,7,0,1,2.158852541983127,4.0,8.0,4.0,0,6,9,5,4,0,-7.0,0,6,9,5,4,8,3.768330693244932,1,0,7,7,0,1,6.019906461238859,0,4,9,6,3,0,-0.0148698306083691,0,4,9,6,3,1,-2.48963717889786,1,0,7,7,0,1,2.158852541983127,True,MASA,23729080_15,F:\bishe\Undergraduate-Graduation-Project\results\figures\defense_reward_training_stage\case_studies\image_cache\masa_23729080_15.tiff,6.666666666666667e-05,0.0008333333333333334,6.666666666666667e-05,33.71020601299033
74.36,4,2,0,123,250,17,C7,24,5,0.5548375,7,0,1,2.8628593643903724,2.8,8.0,4.0,0,2,9,7,2,1,-3.0,0,6,9,5,4,8,5.026001513004301,0,2,9,7,2,2,1.9018203020095803,1,0,7,7,0,1,4.378967329263686,0,4,9,6,3,4,-0.6180613770484943,1,0,7,7,0,1,2.8628593643903724,True,MASA,23879065_15,F:\bishe\Undergraduate-Graduation-Project\results\figures\defense_reward_training_stage\case_studies\image_cache\masa_23879065_15.tiff,0.0003111111111111111,0.0033333333333333335,0.0003111111111111111,35.31570898664007
74.36,4,2,0,42,275,5,C7,0,23,0.6092791666666667,7,0,1,2.512513766229152,2.8,8.0,4.0,0,4,9,6,3,3,-9.0,0,6,9,5,4,8,2.3920239806175214,0,2,9,7,2,2,1.6804373264312724,1,0,7,7,0,1,2.338663260042667,0,2,9,7,2,1,2.0134668226242045,1,0,7,7,0,1,2.512513766229152,True,MASA,23729080_15,F:\bishe\Undergraduate-Graduation-Project\results\figures\defense_reward_training_stage\case_studies\image_cache\masa_23729080_15.tiff,6.666666666666667e-05,0.0008333333333333334,6.666666666666667e-05,33.71020601299033
73.36,4,3,0,42,150,10,C7,20,9,0.3349416666666667,7,0,1,3.2553030168414105,2.8,6.0,3.0,0,4,9,6,3,0,-3.0,0,4,9,6,3,6,4.062357425689696,1,0,9,8,1,2,2.165356636047361,0,2,9,7,2,0,-1.0812577807903303,0,4,9,6,3,0,3.045998067855833,1,0,7,7,0,1,3.2553030168414105,True,MASA,23878945_15,F:\bishe\Undergraduate-Graduation-Project\results\figures\defense_reward_training_stage\case_studies\image_cache\masa_23878945_15.tiff,0.2652,1.0,0.26520000000000005,96.49700061212924
73.36,4,3,0,123,200,2,C7,0,23,0.4443541666666666,7,0,1,1.734021074116229,2.8,6.0,3.0,1,0,9,8,1,1,0.0,0,4,9,6,3,6,3.5019655823707563,0,4,9,6,3,3,-1.4593894481658956,0,4,9,6,3,0,-2.5328774473071114,0,2,9,7,2,0,0.8957226748466472,1,0,7,7,0,1,1.734021074116229,True,MASA,22828915_15,F:\bishe\Undergraduate-Graduation-Project\results\figures\defense_reward_training_stage\case_studies\image_cache\masa_22828915_15.tiff,1.1111111111111112e-05,0.0002777777777777778,1.1111111111111112e-05,37.67042109064696
72.88,4,1,2,321,230,3,C7,20,3,0.5126625,7,0,1,4.710753404140471,2.4,7.0,4.0,1,0,7,7,0,1,2.0,0,7,8,4,4,7,4.45424175262451,0,1,8,7,1,0,2.3454567193984968,0,1,8,7,1,1,-0.3632440140843403,0,3,8,6,2,0,0.2178272285461404,1,0,7,7,0,1,4.710753404140471,True,MASA,23729050_15,F:\bishe\Undergraduate-Graduation-Project\results\figures\defense_reward_training_stage\case_studies\image_cache\masa_23729050_15.tiff,0.00023333333333333333,0.0022222222222222222,0.00023333333333333333,41.78051892159278
72.36,4,3,0,42,30,16,C7,0,23,0.0677791666666666,7,0,1,4.956355147600174,2.8,5.0,3.0,0,4,9,6,3,3,-9.0,0,4,9,6,3,2,5.045944929122923,0,4,9,6,3,5,-3.0035067200660723,1,0,7,7,0,1,2.8779695788025843,0,2,9,7,2,1,-2.1249706196784994,1,0,7,7,0,1,4.956355147600174,True,MASA,23879050_15,F:\bishe\Undergraduate-Graduation-Project\results\figures\defense_reward_training_stage\case_studies\image_cache\masa_23879050_15.tiff,0.0007666666666666667,0.018333333333333333,0.0007666666666666666,36.216450347127086
72.36,4,3,0,123,305,16,C7,1,24,0.6747770833333333,7,0,1,5.125178422570228,2.8,5.0,3.0,0,4,9,6,3,0,-3.0,0,4,9,6,3,5,4.701124012470244,1,0,7,7,0,1,6.195007920265196,0,4,9,6,3,0,0.0466905289888371,0,2,9,7,2,1,2.990687357902525,1,0,7,7,0,1,5.125178422570228,True,MASA,23879050_15,F:\bishe\Undergraduate-Graduation-Project\results\figures\defense_reward_training_stage\case_studies\image_cache\masa_23879050_15.tiff,0.0007666666666666667,0.018333333333333333,0.0007666666666666666,36.216450347127086
72.36,4,1,1,321,415,15,C7,0,23,0.91779375,7,0,1,2.945889509260654,2.8,7.0,4.0,0,3,8,6,2,0,-4.0,0,7,8,4,4,7,4.46963584423065,0,1,8,7,1,0,0.8749310374259931,1,0,7,7,0,1,4.523697314560412,0,3,8,6,2,0,2.774171916484831,1,0,7,7,0,1,2.945889509260654,True,MASA,23879035_15,F:\bishe\Undergraduate-Graduation-Project\results\figures\defense_reward_training_stage\case_studies\image_cache\masa_23879035_15.tiff,0.0002888888888888889,0.003611111111111111,0.0002888888888888889,43.94926219533445
