score,fail_count,loop_controls,near_miss_controls,seed,episode,image_index,distance_bucket,initial_patch,goal_patch,run_progress,prop_path_len,prop_regress,prop_revisit,prop_total_reward,control_mean_final_dist,control_max_revisit,control_max_regress,external_only_success,intrinsic_only_success,mixed_no_gate_no_pbrs_success,mixed_gate_only_success,mixed_pbrs_only_success,proposed_linear_gate_pbrs_success,external_only_final,intrinsic_only_final,mixed_no_gate_no_pbrs_final,mixed_gate_only_final,mixed_pbrs_only_final,proposed_linear_gate_pbrs_final,external_only_revisit,intrinsic_only_revisit,mixed_no_gate_no_pbrs_revisit,mixed_gate_only_revisit,mixed_pbrs_only_revisit,proposed_linear_gate_pbrs_revisit,external_only_regress,intrinsic_only_regress,mixed_no_gate_no_pbrs_regress,mixed_gate_only_regress,mixed_pbrs_only_regress,proposed_linear_gate_pbrs_regress,external_only_dist_sequence,intrinsic_only_dist_sequence,mixed_no_gate_no_pbrs_dist_sequence,mixed_gate_only_dist_sequence,mixed_pbrs_only_dist_sequence,proposed_linear_gate_pbrs_dist_sequence,external_only_patch_sequence,intrinsic_only_patch_sequence,mixed_no_gate_no_pbrs_patch_sequence,mixed_gate_only_patch_sequence,mixed_pbrs_only_patch_sequence,proposed_linear_gate_pbrs_patch_sequence
49.92,2,1,0,42,290,13,C7,4,15,0.6419083333333333,7,0,1,2.042525302410125,1.6,7.0,4.0,1,0,1,1,0,1,0,6,0,0,2,0,1,7,1,1,1,1,0,4,1,0,2,0,"[7, 6, 5, 4, 3, 2, 1, 0]","[7, 6, 5, 6, 5, 6, 5, 6, 5, 6]","[7, 6, 5, 4, 3, 2, 3, 2, 1, 0]","[7, 6, 5, 4, 3, 2, 1, 0]","[7, 6, 5, 4, 3, 2, 1, 2, 1, 2]","[7, 6, 5, 4, 3, 2, 1, 0]","[15, 4, 3, 2, 1, 6, 5, 10, 15]","[15, 4, 3, 8, 3, 8, 3, 8, 3, 8, 3]","[15, 4, 9, 14, 19, 18, 17, 22, 21, 20, 15]","[15, 4, 9, 8, 7, 6, 5, 10, 15]","[15, 4, 9, 8, 7, 12, 11, 16, 21, 16, 17]","[15, 4, 9, 8, 7, 6, 5, 10, 15]"
49.92,2,1,0,42,255,0,C8,0,24,0.5651520833333333,8,0,1,1.1642058269754043,1.6,5.0,3.0,1,0,1,0,1,1,0,5,0,3,0,0,1,5,1,0,1,1,0,3,0,2,0,0,"[8, 7, 6, 5, 4, 3, 2, 1, 0]","[8, 7, 6, 5, 4, 5, 4, 5, 4, 5]","[8, 7, 6, 5, 4, 3, 2, 1, 0]","[8, 7, 6, 5, 4, 3, 2, 1, 2, 3]","[8, 7, 6, 5, 4, 3, 2, 1, 0]","[8, 7, 6, 5, 4, 3, 2, 1, 0]","[24, 0, 1, 6, 11, 16, 21, 22, 23, 24]","[24, 0, 5, 10, 15, 20, 15, 20, 15, 20, 15]","[24, 0, 1, 6, 7, 8, 13, 18, 23, 24]","[24, 0, 5, 10, 15, 16, 17, 18, 19, 14, 9]","[24, 0, 1, 6, 11, 16, 17, 18, 19, 24]","[24, 0, 1, 6, 11, 16, 17, 22, 23, 24]"
49.92,2,1,0,123,225,0,C7,23,0,0.4989375,7,0,1,2.317527762591838,1.6,7.0,4.0,1,0,0,1,1,1,0,6,2,0,0,0,1,7,2,1,1,1,0,4,2,0,1,0,"[7, 6, 5, 4, 3, 2, 1, 0]","[7, 6, 7, 6, 7, 6, 7, 6, 5, 6]","[7, 6, 5, 6, 5, 4, 3, 2, 1, 2]","[7, 6, 5, 4, 3, 2, 1, 0]","[7, 6, 7, 6, 5, 4, 3, 2, 1, 0]","[7, 6, 5, 4, 3, 2, 1, 0]","[0, 23, 22, 17, 12, 7, 2, 1, 0]","[0, 23, 18, 23, 18, 23, 18, 23, 18, 13, 18]","[0, 23, 22, 17, 22, 17, 16, 11, 6, 1, 2]","[0, 23, 22, 17, 16, 15, 10, 5, 0]","[0, 23, 18, 19, 14, 9, 8, 7, 6, 5, 0]","[0, 23, 18, 13, 8, 3, 2, 1, 0]"
49.92,2,1,0,321,330,12,C8,0,24,0.73189375,8,0,1,2.6751428909301747,1.6,5.0,3.0,1,0,1,1,0,1,0,5,0,0,3,0,1,5,1,1,0,1,0,3,0,0,2,0,"[8, 7, 6, 5, 4, 3, 2, 1, 0]","[8, 7, 6, 5, 4, 5, 4, 5, 4, 5]","[8, 7, 6, 5, 4, 3, 2, 1, 0]","[8, 7, 6, 5, 4, 3, 2, 1, 0]","[8, 7, 6, 5, 4, 3, 2, 1, 2, 3]","[8, 7, 6, 5, 4, 3, 2, 1, 0]","[24, 0, 5, 10, 15, 20, 21, 22, 23, 24]","[24, 0, 1, 2, 3, 4, 3, 4, 3, 4, 3]","[24, 0, 5, 10, 11, 12, 13, 18, 23, 24]","[24, 0, 5, 10, 15, 20, 21, 22, 23, 24]","[24, 0, 1, 6, 11, 16, 17, 18, 19, 14, 9]","[24, 0, 5, 10, 11, 16, 21, 22, 23, 24]"
49.92,2,1,0,123,235,10,C8,0,24,0.5211166666666667,8,0,1,2.0636493298858394,1.6,5.0,3.0,0,0,1,1,1,1,3,5,0,0,0,0,3,5,1,1,1,1,2,3,0,0,0,0,"[8, 7, 6, 5, 4, 3, 2, 3, 2, 3]","[8, 7, 8, 7, 8, 7, 6, 7, 6, 5]","[8, 7, 6, 5, 4, 3, 2, 1, 0]","[8, 7, 6, 5, 4, 3, 2, 1, 0]","[8, 7, 6, 5, 4, 3, 2, 1, 0]","[8, 7, 6, 5, 4, 3, 2, 1, 0]","[24, 0, 5, 10, 11, 16, 21, 22, 21, 22, 21]","[24, 0, 1, 0, 5, 0, 1, 6, 1, 6, 11]","[24, 0, 1, 2, 3, 4, 9, 14, 19, 24]","[24, 0, 1, 2, 3, 4, 9, 14, 19, 24]","[24, 0, 1, 6, 11, 16, 21, 22, 23, 24]","[24, 0, 1, 2, 3, 4, 9, 14, 19, 24]"
49.4,3,1,0,123,125,27,C6,15,9,0.2804916666666666,8,1,1,3.9932820090154793,2.0,5.0,4.0,1,0,0,1,0,1,0,6,2,0,2,0,1,5,3,1,1,1,0,4,2,1,2,1,"[6, 5, 4, 3, 2, 1, 0]","[6, 5, 4, 5, 6, 7, 6, 7, 6]","[6, 5, 4, 3, 2, 1, 2, 1, 2]","[6, 5, 4, 3, 2, 3, 2, 1, 0]","[6, 5, 4, 3, 2, 3, 2, 1, 2]","[6, 5, 4, 3, 2, 3, 2, 1, 0]","[9, 15, 10, 11, 12, 7, 8, 9]","[9, 15, 10, 5, 10, 15, 20, 15, 20, 15]","[9, 15, 10, 5, 6, 7, 8, 7, 8, 7]","[9, 15, 10, 5, 6, 7, 2, 3, 4, 9]","[9, 15, 10, 11, 12, 7, 2, 3, 4, 3]","[9, 15, 16, 11, 12, 7, 2, 3, 4, 9]"
49.4,2,1,0,123,290,7,C7,19,0,0.6421333333333333,7,0,1,1.465292877495288,2.0,6.0,4.0,1,0,0,1,1,1,0,8,2,0,0,0,1,6,1,1,1,1,0,4,1,0,0,0,"[7, 6, 5, 4, 3, 2, 1, 0]","[7, 8, 7, 8, 7, 8, 7, 8]","[7, 6, 5, 4, 3, 2, 3, 2]","[7, 6, 5, 4, 3, 2, 1, 0]","[7, 6, 5, 4, 3, 2, 1, 0]","[7, 6, 5, 4, 3, 2, 1, 0]","[0, 19, 14, 9, 4, 3, 2, 1, 0]","[0, 19, 24, 19, 24, 19, 24, 19, 24]","[0, 19, 18, 17, 16, 11, 6, 7, 6]","[0, 19, 18, 17, 16, 15, 10, 5, 0]","[0, 19, 14, 9, 4, 3, 2, 1, 0]","[0, 19, 18, 13, 8, 7, 2, 1, 0]"
49.4,2,1,0,321,335,22,C7,1,24,0.7429166666666667,7,0,1,4.725931825280188,2.0,6.0,4.0,0,0,1,1,1,1,2,8,0,0,0,0,1,6,1,1,1,1,1,4,0,0,0,0,"[7, 6, 5, 6, 5, 4, 3, 2]","[7, 8, 7, 8, 7, 8, 7, 8]","[7, 6, 5, 4, 3, 2, 1, 0]","[7, 6, 5, 4, 3, 2, 1, 0]","[7, 6, 5, 4, 3, 2, 1, 0]","[7, 6, 5, 4, 3, 2, 1, 0]","[24, 1, 2, 7, 2, 3, 8, 9, 14]","[24, 1, 0, 1, 0, 1, 0, 1, 0]","[24, 1, 2, 7, 12, 13, 18, 19, 24]","[24, 1, 2, 3, 4, 9, 14, 19, 24]","[24, 1, 6, 11, 16, 17, 18, 19, 24]","[24, 1, 2, 7, 8, 13, 18, 23, 24]"
48.92,2,2,0,321,325,0,C6,2,24,0.7209104166666667,6,0,1,2.679484013418356,1.6,7.0,4.0,0,0,1,1,1,1,3,5,0,0,0,0,3,7,1,1,1,1,3,4,1,1,1,0,"[6, 5, 4, 5, 4, 5, 6, 5, 4, 3]","[6, 5, 4, 5, 4, 5, 4, 5, 4, 5]","[6, 5, 4, 3, 4, 3, 2, 1, 0]","[6, 7, 6, 5, 4, 3, 2, 1, 0]","[6, 5, 4, 5, 4, 3, 2, 1, 0]","[6, 5, 4, 3, 2, 1, 0]","[24, 2, 7, 12, 7, 12, 11, 6, 7, 8, 13]","[24, 2, 3, 4, 3, 4, 3, 4, 3, 4, 3]","[24, 2, 7, 12, 17, 16, 21, 22, 23, 24]","[24, 2, 1, 6, 11, 16, 21, 22, 23, 24]","[24, 2, 7, 12, 11, 16, 21, 22, 23, 24]","[24, 2, 7, 12, 17, 22, 23, 24]"
48.92,2,2,0,42,395,9,C7,24,5,0.871675,7,0,1,2.831834926247596,1.6,5.0,3.0,1,0,0,1,1,1,0,4,4,0,0,0,1,5,0,1,1,1,0,3,3,0,1,0,"[7, 6, 5, 4, 3, 2, 1, 0]","[7, 6, 7, 6, 7, 6, 5, 4, 5, 4]","[7, 6, 5, 4, 3, 2, 1, 2, 3, 4]","[7, 6, 5, 4, 3, 2, 1, 0]","[7, 6, 5, 4, 3, 2, 3, 2, 1, 0]","[7, 6, 5, 4, 3, 2, 1, 0]","[5, 24, 19, 14, 13, 12, 7, 6, 5]","[5, 24, 19, 24, 19, 24, 19, 14, 9, 4, 9]","[5, 24, 19, 18, 17, 16, 11, 6, 1, 2, 3]","[5, 24, 23, 18, 13, 8, 7, 6, 5]","[5, 24, 19, 14, 9, 8, 7, 2, 1, 0, 5]","[5, 24, 19, 14, 9, 8, 7, 6, 5]"
48.92,2,2,0,123,370,8,C7,3,20,0.8170229166666667,7,0,1,4.666292070388793,1.6,5.0,3.0,1,0,1,1,0,1,0,4,0,0,4,0,1,5,1,1,0,1,0,3,0,0,3,0,"[7, 6, 5, 4, 3, 2, 1, 0]","[7, 6, 5, 4, 3, 4, 3, 4, 3, 4]","[7, 6, 5, 4, 3, 2, 1, 0]","[7, 6, 5, 4, 3, 2, 1, 0]","[7, 6, 5, 4, 3, 2, 1, 2, 3, 4]","[7, 6, 5, 4, 3, 2, 1, 0]","[20, 3, 8, 13, 18, 23, 22, 21, 20]","[20, 3, 8, 13, 18, 23, 18, 23, 18, 23, 18]","[20, 3, 8, 13, 12, 11, 10, 15, 20]","[20, 3, 2, 7, 12, 17, 22, 21, 20]","[20, 3, 2, 1, 6, 11, 16, 21, 22, 23, 24]","[20, 3, 8, 7, 6, 11, 16, 21, 20]"
48.92,2,1,0,123,360,11,C7,4,21,0.79495625,7,0,1,2.8550442447662348,1.6,6.0,4.0,1,0,1,0,1,1,0,6,0,2,0,0,1,6,1,1,1,1,0,4,1,2,0,0,"[7, 6, 5, 4, 3, 2, 1, 0]","[7, 6, 7, 6, 5, 6, 5, 6, 5, 6]","[7, 6, 5, 4, 3, 2, 1, 2, 1, 0]","[7, 6, 5, 4, 3, 2, 3, 4, 3, 2]","[7, 6, 5, 4, 3, 2, 1, 0]","[7, 6, 5, 4, 3, 2, 1, 0]","[21, 4, 9, 14, 19, 18, 17, 16, 21]","[21, 4, 9, 4, 3, 8, 3, 8, 3, 8, 3]","[21, 4, 9, 8, 7, 12, 17, 16, 15, 20, 21]","[21, 4, 9, 14, 13, 12, 11, 10, 5, 10, 15]","[21, 4, 9, 8, 7, 12, 11, 16, 21]","[21, 4, 9, 14, 13, 12, 11, 16, 21]"
48.4,2,1,0,321,355,9,C7,3,20,0.7868833333333334,7,0,1,2.9177831625342363,2.0,5.0,4.0,1,0,1,1,0,1,0,8,0,0,2,0,1,5,1,1,1,1,0,4,0,0,1,0,"[7, 6, 5, 4, 3, 2, 1, 0]","[7, 6, 7, 8, 7, 8, 7, 8]","[7, 6, 5, 4, 3, 2, 1, 0]","[7, 6, 5, 4, 3, 2, 1, 0]","[7, 8, 7, 6, 5, 4, 3, 2]","[7, 6, 5, 4, 3, 2, 1, 0]","[20, 3, 8, 13, 18, 23, 22, 21, 20]","[20, 3, 2, 3, 4, 3, 4, 3, 4]","[20, 3, 8, 7, 12, 17, 22, 21, 20]","[20, 3, 2, 7, 12, 17, 16, 21, 20]","[20, 3, 4, 3, 2, 1, 6, 11, 16]","[20, 3, 2, 1, 6, 5, 10, 15, 20]"
48.4,2,1,0,123,425,7,C7,15,4,0.9369104166666666,7,0,1,3.6620817309021945,2.0,5.0,4.0,1,0,1,0,1,1,0,7,0,3,0,0,1,5,1,2,1,1,0,4,0,2,0,0,"[7, 6, 5, 4, 3, 2, 1, 0]","[7, 8, 7, 6, 7, 6, 7, 6, 7]","[7, 6, 5, 4, 3, 2, 1, 0]","[7, 6, 7, 6, 5, 4, 3, 2, 3]","[7, 6, 5, 4, 3, 2, 1, 0]","[7, 6, 5, 4, 3, 2, 1, 0]","[4, 15, 16, 17, 18, 19, 14, 9, 4]","[4, 15, 20, 21, 16, 21, 16, 21, 16, 21]","[4, 15, 16, 11, 6, 7, 2, 3, 4]","[4, 15, 10, 15, 10, 5, 6, 7, 8, 13]","[4, 15, 16, 17, 18, 19, 14, 9, 4]","[4, 15, 16, 17, 18, 13, 8, 3, 4]"
48.4,3,0,0,123,230,7,C6,10,24,0.5099395833333333,6,0,1,2.261704044739405,2.0,2.0,2.0,1,0,1,0,0,1,0,4,0,2,4,0,1,2,1,0,0,1,0,2,0,1,2,0,"[6, 5, 4, 3, 2, 1, 0]","[6, 5, 6, 5, 4, 3, 4]","[6, 5, 4, 3, 2, 1, 0]","[6, 5, 4, 3, 2, 1, 2]","[6, 5, 4, 3, 2, 3, 4]","[6, 5, 4, 3, 2, 1, 0]","[24, 10, 11, 12, 13, 14, 19, 24]","[24, 10, 15, 10, 15, 20, 21, 16]","[24, 10, 11, 12, 13, 18, 23, 24]","[24, 10, 11, 12, 13, 18, 23, 22]","[24, 10, 11, 12, 13, 14, 9, 4]","[24, 10, 11, 12, 13, 14, 19, 24]"
48.4,2,1,0,321,180,2,C7,21,4,0.4027041666666666,7,0,1,2.047008336126804,2.0,5.0,4.0,1,0,1,1,0,1,0,8,0,0,2,0,1,5,1,1,1,1,0,4,0,0,1,0,"[7, 6, 5, 4, 3, 2, 1, 0]","[7, 8, 7, 6, 7, 6, 7, 8]","[7, 6, 5, 4, 3, 2, 1, 0]","[7, 6, 5, 4, 3, 2, 1, 0]","[7, 6, 5, 6, 5, 4, 3, 2]","[7, 6, 5, 4, 3, 2, 1, 0]","[4, 21, 16, 11, 6, 1, 2, 3, 4]","[4, 21, 20, 21, 22, 21, 22, 21, 20]","[4, 21, 16, 11, 6, 1, 2, 3, 4]","[4, 21, 16, 11, 6, 1, 2, 3, 4]","[4, 21, 16, 17, 22, 17, 18, 13, 8]","[4, 21, 16, 11, 6, 1, 2, 3, 4]"
48.4,2,1,0,42,405,14,C7,4,21,0.8935208333333333,7,0,1,3.364495266020297,2.0,6.0,3.0,1,0,0,1,1,1,0,6,4,0,0,0,1,6,1,1,1,1,0,3,2,0,0,0,"[7, 6, 5, 4, 3, 2, 1, 0]","[7, 6, 7, 6, 7, 6, 7, 6]","[7, 6, 5, 4, 5, 4, 3, 4]","[7, 6, 5, 4, 3, 2, 1, 0]","[7, 6, 5, 4, 3, 2, 1, 0]","[7, 6, 5, 4, 3, 2, 1, 0]","[21, 4, 3, 2, 1, 6, 11, 16, 21]","[21, 4, 9, 4, 9, 4, 9, 4, 9]","[21, 4, 3, 2, 1, 0, 5, 10, 5]","[21, 4, 3, 2, 7, 6, 11, 16, 21]","[21, 4, 3, 2, 1, 6, 11, 16, 21]","[21, 4, 3, 2, 7, 6, 11, 16, 21]"
47.92,2,1,0,42,410,9,C7,23,0,0.90441875,7,0,1,4.251454747259617,1.6,6.0,3.0,0,0,1,1,1,1,2,6,0,0,0,0,0,6,1,1,1,1,1,3,0,0,0,0,"[7, 6, 7, 6, 5, 4, 3, 2]","[7, 6, 7, 6, 7, 6, 7, 6]","[7, 6, 5, 4, 3, 2, 1, 0]","[7, 6, 5, 4, 3, 2, 1, 0]","[7, 6, 5, 4, 3, 2, 1, 0]","[7, 6, 5, 4, 3, 2, 1, 0]","[0, 23, 18, 19, 14, 9, 8, 7, 6]","[0, 23, 18, 23, 18, 23, 18, 23, 18]","[0, 23, 18, 17, 16, 11, 6, 1, 0]","[0, 23, 18, 13, 8, 7, 6, 5, 0]","[0, 23, 18, 13, 8, 7, 2, 1, 0]","[0, 23, 18, 13, 8, 7, 6, 5, 0]"
47.92,2,1,0,42,250,9,C7,23,0,0.5543166666666667,7,0,1,2.3327923869490617,1.6,6.0,3.0,1,0,0,1,1,1,0,6,2,0,0,0,1,6,1,1,1,1,0,3,1,0,0,0,"[7, 6, 5, 4, 3, 2, 1, 0]","[7, 6, 7, 6, 7, 6, 7, 6]","[7, 6, 5, 4, 3, 2, 1, 2]","[7, 6, 5, 4, 3, 2, 1, 0]","[7, 6, 5, 4, 3, 2, 1, 0]","[7, 6, 5, 4, 3, 2, 1, 0]","[0, 23, 18, 13, 8, 3, 2, 1, 0]","[0, 23, 18, 23, 18, 23, 18, 23, 18]","[0, 23, 18, 17, 12, 7, 2, 1, 2]","[0, 23, 18, 13, 8, 7, 6, 5, 0]","[0, 23, 22, 17, 12, 7, 2, 1, 0]","[0, 23, 18, 13, 8, 3, 2, 1, 0]"
47.92,2,1,0,321,300,0,C7,20,3,0.6665,7,0,1,3.4923885127305976,1.6,5.0,4.0,1,0,1,0,1,1,0,6,0,2,0,0,1,5,1,2,1,1,0,4,1,2,0,0,"[7, 6, 5, 4, 3, 2, 1, 0]","[7, 6, 7, 6, 5, 4, 5, 6, 5, 6]","[7, 6, 5, 4, 3, 2, 1, 2, 1, 0]","[7, 6, 5, 4, 3, 2, 1, 2, 1, 2]","[7, 6, 5, 4, 3, 2, 1, 0]","[7, 6, 5, 4, 3, 2, 1, 0]","[3, 20, 21, 16, 11, 6, 7, 2, 3]","[3, 20, 21, 20, 21, 16, 17, 16, 15, 16, 15]","[3, 20, 21, 16, 11, 6, 7, 8, 9, 4, 3]","[3, 20, 21, 16, 17, 12, 13, 8, 9, 8, 9]","[3, 20, 21, 22, 23, 18, 13, 8, 3]","[3, 20, 21, 16, 11, 12, 7, 8, 3]"
47.92,2,1,0,123,340,16,C7,3,20,0.7512083333333334,7,0,1,3.167676723539828,1.6,6.0,3.0,1,0,1,1,0,1,0,6,0,0,2,0,1,6,1,1,1,1,0,3,0,0,1,0,"[7, 6, 5, 4, 3, 2, 1, 0]","[7, 6, 7, 6, 7, 6, 7, 6]","[7, 6, 5, 4, 3, 2, 1, 0]","[7, 6, 5, 4, 3, 2, 1, 0]","[7, 6, 5, 4, 3, 2, 1, 2]","[7, 6, 5, 4, 3, 2, 1, 0]","[20, 3, 8, 13, 18, 23, 22, 21, 20]","[20, 3, 8, 3, 8, 3, 8, 3, 8]","[20, 3, 8, 13, 12, 11, 16, 15, 20]","[20, 3, 8, 13, 18, 17, 16, 15, 20]","[20, 3, 2, 1, 6, 11, 16, 21, 16]","[20, 3, 8, 7, 6, 11, 10, 15, 20]"
47.92,2,1,1,42,415,1,C6,21,3,0.9151708333333334,6,0,1,2.8265301179885856,1.6,6.0,5.0,1,0,0,1,1,1,0,7,1,0,0,0,1,6,2,1,1,1,1,5,2,0,0,0,"[6, 5, 4, 3, 4, 3, 2, 1, 0]","[6, 5, 6, 7, 6, 7, 6, 7, 6, 7]","[6, 5, 4, 3, 2, 1, 2, 1, 2, 1]","[6, 5, 4, 3, 2, 1, 0]","[6, 5, 4, 3, 2, 1, 0]","[6, 5, 4, 3, 2, 1, 0]","[3, 21, 22, 23, 18, 19, 14, 9, 4, 3]","[3, 21, 16, 21, 20, 15, 20, 15, 20, 15, 20]","[3, 21, 16, 11, 6, 7, 8, 9, 4, 9, 4]","[3, 21, 22, 23, 18, 13, 8, 3]","[3, 21, 22, 23, 18, 13, 8, 3]","[3, 21, 22, 23, 18, 13, 8, 3]"
47.44,2,1,0,123,250,14,C8,0,24,0.5548083333333333,8,0,1,2.6585261681750416,1.2,4.0,2.0,1,0,1,0,1,1,0,4,0,2,0,0,1,4,1,0,1,1,0,2,0,1,0,0,"[8, 7, 6, 5, 4, 3, 2, 1, 0]","[8, 7, 6, 5, 4, 5, 4, 5, 4]","[8, 7, 6, 5, 4, 3, 2, 1, 0]","[8, 7, 6, 5, 4, 3, 2, 1, 2]","[8, 7, 6, 5, 4, 3, 2, 1, 0]","[8, 7, 6, 5, 4, 3, 2, 1, 0]","[24, 0, 5, 6, 7, 8, 9, 14, 19, 24]","[24, 0, 5, 10, 15, 20, 15, 20, 15, 20]","[24, 0, 1, 2, 3, 8, 13, 18, 23, 24]","[24, 0, 1, 2, 3, 8, 13, 18, 23, 22]","[24, 0, 5, 10, 11, 16, 17, 18, 19, 24]","[24, 0, 5, 10, 15, 16, 21, 22, 23, 24]"
47.44,2,1,0,123,115,8,C8,20,4,0.2580666666666666,8,0,1,1.4250799085646857,1.2,4.0,2.0,0,0,1,1,1,1,2,4,0,0,0,0,1,4,1,1,1,1,1,2,0,0,0,0,"[8, 7, 6, 5, 4, 3, 2, 1, 2]","[8, 7, 6, 5, 4, 5, 4, 5, 4]","[8, 7, 6, 5, 4, 3, 2, 1, 0]","[8, 7, 6, 5, 4, 3, 2, 1, 0]","[8, 7, 6, 5, 4, 3, 2, 1, 0]","[8, 7, 6, 5, 4, 3, 2, 1, 0]","[4, 20, 15, 10, 5, 0, 1, 2, 3, 2]","[4, 20, 15, 10, 5, 0, 5, 0, 5, 0]","[4, 20, 15, 16, 11, 6, 7, 2, 3, 4]","[4, 20, 15, 10, 5, 0, 1, 2, 3, 4]","[4, 20, 21, 22, 23, 18, 13, 8, 3, 4]","[4, 20, 15, 16, 17, 12, 7, 2, 3, 4]"
47.44,2,1,0,42,285,7,C7,20,3,0.6310520833333333,7,0,1,1.4862447386384,1.2,6.0,3.0,1,0,0,1,1,1,0,4,2,0,0,0,1,6,1,1,1,1,1,3,2,0,0,0,"[7, 6, 5, 4, 3, 4, 3, 2, 1, 0]","[7, 6, 5, 4, 5, 4, 5, 4, 5, 4]","[7, 6, 5, 4, 3, 2, 1, 2, 1, 2]","[7, 6, 5, 4, 3, 2, 1, 0]","[7, 6, 5, 4, 3, 2, 1, 0]","[7, 6, 5, 4, 3, 2, 1, 0]","[3, 20, 15, 16, 17, 18, 19, 14, 9, 4, 3]","[3, 20, 21, 22, 17, 22, 17, 22, 17, 22, 17]","[3, 20, 15, 10, 11, 6, 7, 8, 9, 4, 9]","[3, 20, 21, 22, 23, 18, 13, 8, 3]","[3, 20, 21, 22, 23, 18, 13, 8, 3]","[3, 20, 21, 22, 23, 18, 13, 8, 3]"
47.44,2,1,0,42,115,14,C8,0,24,0.25759375,8,0,1,2.717386072844266,1.2,4.0,2.0,0,0,1,1,1,1,2,4,0,0,0,0,0,4,1,1,1,1,1,2,0,0,0,0,"[8, 7, 6, 5, 4, 3, 2, 1, 2]","[8, 7, 8, 7, 6, 5, 6, 5, 4]","[8, 7, 6, 5, 4, 3, 2, 1, 0]","[8, 7, 6, 5, 4, 3, 2, 1, 0]","[8, 7, 6, 5, 4, 3, 2, 1, 0]","[8, 7, 6, 5, 4, 3, 2, 1, 0]","[24, 0, 1, 6, 11, 16, 17, 18, 19, 14]","[24, 0, 5, 0, 5, 10, 15, 10, 15, 20]","[24, 0, 5, 6, 7, 8, 9, 14, 19, 24]","[24, 0, 1, 6, 11, 16, 17, 22, 23, 24]","[24, 0, 1, 6, 11, 16, 21, 22, 23, 24]","[24, 0, 1, 2, 7, 12, 17, 22, 23, 24]"
47.44,2,1,0,321,350,0,C8,0,24,0.7757895833333334,8,0,1,1.6035877730399364,1.2,4.0,2.0,0,0,1,1,1,1,2,4,0,0,0,0,0,4,1,1,1,1,1,2,0,0,0,0,"[8, 7, 6, 5, 4, 3, 2, 1, 2]","[8, 7, 8, 7, 6, 5, 4, 5, 4]","[8, 7, 6, 5, 4, 3, 2, 1, 0]","[8, 7, 6, 5, 4, 3, 2, 1, 0]","[8, 7, 6, 5, 4, 3, 2, 1, 0]","[8, 7, 6, 5, 4, 3, 2, 1, 0]","[24, 0, 1, 2, 3, 8, 13, 18, 23, 22]","[24, 0, 1, 0, 1, 2, 3, 4, 3, 4]","[24, 0, 1, 2, 3, 8, 13, 18, 23, 24]","[24, 0, 1, 2, 3, 8, 13, 18, 23, 24]","[24, 0, 1, 6, 11, 16, 17, 18, 19, 24]","[24, 0, 1, 2, 7, 12, 17, 22, 23, 24]"
47.2,3,1,2,123,375,8,C6,5,23,0.8279729166666666,8,1,2,1.691140767266352,1.0,6.0,3.0,1,0,0,1,0,1,0,3,1,0,1,0,1,6,2,1,2,2,1,3,2,1,2,1,"[6, 5, 4, 3, 4, 3, 2, 1, 0]","[6, 5, 4, 3, 4, 3, 4, 3, 4, 3]","[6, 5, 4, 3, 4, 3, 2, 1, 2, 1]","[6, 5, 4, 3, 4, 3, 2, 1, 0]","[6, 5, 4, 3, 2, 1, 2, 1, 2, 1]","[6, 5, 4, 3, 4, 3, 2, 1, 0]","[23, 5, 6, 7, 8, 9, 14, 19, 24, 23]","[23, 5, 10, 15, 20, 15, 20, 15, 20, 15, 20]","[23, 5, 6, 7, 8, 9, 14, 19, 24, 19, 24]","[23, 5, 6, 7, 8, 9, 14, 19, 24, 23]","[23, 5, 6, 11, 16, 17, 18, 19, 24, 19, 18]","[23, 5, 10, 11, 12, 11, 16, 21, 22, 23]"
46.92,2,1,0,42,160,16,C6,24,6,0.3572479166666666,6,0,1,3.710787087629238,1.6,7.0,4.0,0,0,1,1,1,1,2,6,0,0,0,0,0,7,1,1,1,1,2,4,0,0,0,0,"[6, 5, 4, 3, 4, 3, 2, 1, 2]","[6, 5, 6, 5, 6, 5, 6, 5, 6]","[6, 5, 4, 3, 2, 1, 0]","[6, 5, 4, 3, 2, 1, 0]","[6, 5, 4, 3, 2, 1, 0]","[6, 5, 4, 3, 2, 1, 0]","[6, 24, 19, 14, 9, 4, 3, 2, 1, 0]","[6, 24, 19, 24, 19, 24, 19, 24, 19, 24]","[6, 24, 19, 18, 17, 16, 11, 6]","[6, 24, 23, 22, 17, 12, 7, 6]","[6, 24, 19, 14, 13, 8, 7, 6]","[6, 24, 23, 18, 13, 8, 7, 6]"
