route_index,method,method_cn,seed,episode,image_index,distance_bucket,success,initial_dist,final_dist,route_total_reward,step,prev_patch,cur_patch,action,prev_dist,next_dist,delta_dist,move_type,is_progress,is_regress,is_goal,is_near,reward_total,reward_ex,reward_ex_raw,reward_in_raw,reward_in_gated,gate_weight,finish_bonus,pbrs_bonus,reward_positive,reward_strong_positive
15,external_only,仅外在,123,10,8,C6,0,6.0,4.0,-6.0,6,19,14,up,5.0,4.0,1.0,progress,1,0,0,0,-1.0,-1.0,-1.0,0.5262382030487058,0.0,1.0,0.0,0.0,0,0
15,external_only,仅外在,123,10,8,C6,0,6.0,4.0,-6.0,7,14,9,up,4.0,3.0,1.0,progress,1,0,0,0,1.0,1.0,1.0,0.5261279344558714,0.0,1.0,0.0,0.0,1,1
15,external_only,仅外在,123,10,8,C6,0,6.0,4.0,-6.0,8,9,14,down,3.0,4.0,-1.0,regress,0,1,0,0,-1.0,-1.0,-1.0,0.5259485244750974,0.0,1.0,0.0,0.0,0,0
16,external_only,仅外在,123,10,9,C6,0,6.0,1.0,-1.0,1,5,10,down,6.0,5.0,1.0,progress,1,0,0,0,-1.0,-1.0,-1.0,0.6409607529640196,0.0,1.0,0.0,0.0,0,0
16,external_only,仅外在,123,10,9,C6,0,6.0,1.0,-1.0,2,10,11,right,5.0,4.0,1.0,progress,1,0,0,0,-1.0,-1.0,-1.0,0.7107691168785093,0.0,1.0,0.0,0.0,0,0
16,external_only,仅外在,123,10,9,C6,0,6.0,1.0,-1.0,3,11,12,right,4.0,3.0,1.0,progress,1,0,0,0,1.0,1.0,1.0,0.3725994825363157,0.0,1.0,0.0,0.0,1,1
16,external_only,仅外在,123,10,9,C6,0,6.0,1.0,-1.0,4,12,13,right,3.0,2.0,1.0,progress,1,0,0,1,1.0,1.0,1.0,0.31975668668746926,0.0,1.0,0.0,0.0,1,1
16,external_only,仅外在,123,10,9,C6,0,6.0,1.0,-1.0,5,13,18,down,2.0,1.0,1.0,progress,1,0,0,1,1.0,1.0,1.0,0.464735150337219,0.0,1.0,0.0,0.0,1,1
16,external_only,仅外在,123,10,9,C6,0,6.0,1.0,-1.0,6,18,23,down,1.0,2.0,-1.0,regress,0,1,0,1,-1.0,-1.0,-1.0,0.22191536426544167,0.0,1.0,0.0,0.0,0,0
16,external_only,仅外在,123,10,9,C6,0,6.0,1.0,-1.0,7,23,18,up,2.0,1.0,1.0,progress,1,0,0,1,-1.0,-1.0,-1.0,0.23571562767028786,0.0,1.0,0.0,0.0,0,0
17,external_only,仅外在,123,10,13,C8,0,8.0,7.0,-9.0,1,24,19,up,8.0,7.0,1.0,progress,1,0,0,0,-1.0,-1.0,-1.0,0.6354315280914304,0.0,1.0,0.0,0.0,0,0
17,external_only,仅外在,123,10,13,C8,0,8.0,7.0,-9.0,2,19,14,up,7.0,6.0,1.0,progress,1,0,0,0,-1.0,-1.0,-1.0,0.030561208724975364,0.0,1.0,0.0,0.0,0,0
17,external_only,仅外在,123,10,13,C8,0,8.0,7.0,-9.0,3,14,19,down,6.0,7.0,-1.0,regress,0,1,0,0,-1.0,-1.0,-1.0,0.27165395021438576,0.0,1.0,0.0,0.0,0,0
17,external_only,仅外在,123,10,13,C8,0,8.0,7.0,-9.0,4,19,24,down,7.0,8.0,-1.0,regress,0,1,0,0,-1.0,-1.0,-1.0,0.041931092739105,0.0,1.0,0.0,0.0,0,0
17,external_only,仅外在,123,10,13,C8,0,8.0,7.0,-9.0,5,24,23,left,8.0,7.0,1.0,progress,1,0,0,0,-1.0,-1.0,-1.0,0.02123308181762673,0.0,1.0,0.0,0.0,0,0
17,external_only,仅外在,123,10,13,C8,0,8.0,7.0,-9.0,6,23,18,up,7.0,6.0,1.0,progress,1,0,0,0,-1.0,-1.0,-1.0,0.72293084859848,0.0,1.0,0.0,0.0,0,0
17,external_only,仅外在,123,10,13,C8,0,8.0,7.0,-9.0,7,18,13,up,6.0,5.0,1.0,progress,1,0,0,0,-1.0,-1.0,-1.0,0.39539885520935036,0.0,1.0,0.0,0.0,0,0
17,external_only,仅外在,123,10,13,C8,0,8.0,7.0,-9.0,8,13,18,down,5.0,6.0,-1.0,regress,0,1,0,0,-1.0,-1.0,-1.0,0.48449468612670876,0.0,1.0,0.0,0.0,0,0
17,external_only,仅外在,123,10,13,C8,0,8.0,7.0,-9.0,9,18,19,right,6.0,7.0,-1.0,regress,0,1,0,0,-1.0,-1.0,-1.0,0.3953168988227842,0.0,1.0,0.0,0.0,0,0
18,external_only,仅外在,123,15,5,C7,0,7.0,7.0,-6.0,1,24,19,up,7.0,6.0,1.0,progress,1,0,0,0,-1.0,-1.0,-1.0,0.6363655328750608,0.0,1.0,0.0,0.0,0,0
18,external_only,仅外在,123,15,5,C7,0,7.0,7.0,-6.0,2,19,18,left,6.0,5.0,1.0,progress,1,0,0,0,-1.0,-1.0,-1.0,0.49944710731506325,0.0,1.0,0.0,0.0,0,0
18,external_only,仅外在,123,15,5,C7,0,7.0,7.0,-6.0,3,18,13,up,5.0,4.0,1.0,progress,1,0,0,0,-1.0,-1.0,-1.0,0.5126838088035581,0.0,1.0,0.0,0.0,0,0
18,external_only,仅外在,123,15,5,C7,0,7.0,7.0,-6.0,4,13,12,left,4.0,3.0,1.0,progress,1,0,0,0,1.0,1.0,1.0,0.677219748497009,0.0,1.0,0.0,0.0,1,1
18,external_only,仅外在,123,15,5,C7,0,7.0,7.0,-6.0,5,12,17,down,3.0,4.0,-1.0,regress,0,1,0,0,-1.0,-1.0,-1.0,0.47922146320342995,0.0,1.0,0.0,0.0,0,0
18,external_only,仅外在,123,15,5,C7,0,7.0,7.0,-6.0,6,17,18,right,4.0,5.0,-1.0,regress,0,1,0,0,-1.0,-1.0,-1.0,0.7416756153106687,0.0,1.0,0.0,0.0,0,0
18,external_only,仅外在,123,15,5,C7,0,7.0,7.0,-6.0,7,18,19,right,5.0,6.0,-1.0,regress,0,1,0,0,-1.0,-1.0,-1.0,0.5072699189186094,0.0,1.0,0.0,0.0,0,0
18,external_only,仅外在,123,15,5,C7,0,7.0,7.0,-6.0,8,19,24,down,6.0,7.0,-1.0,regress,0,1,0,0,-1.0,-1.0,-1.0,0.4809720516204832,0.0,1.0,0.0,0.0,0,0
19,external_only,仅外在,123,15,6,C7,0,7.0,4.0,-7.0,1,1,2,right,7.0,6.0,1.0,progress,1,0,0,0,-1.0,-1.0,-1.0,0.5549890995025633,0.0,1.0,0.0,0.0,0,0
19,external_only,仅外在,123,15,6,C7,0,7.0,4.0,-7.0,2,2,7,down,6.0,5.0,1.0,progress,1,0,0,0,-1.0,-1.0,-1.0,0.2853245735168455,0.0,1.0,0.0,0.0,0,0
19,external_only,仅外在,123,15,6,C7,0,7.0,4.0,-7.0,3,7,8,right,5.0,4.0,1.0,progress,1,0,0,0,-1.0,-1.0,-1.0,0.20244610309600808,0.0,1.0,0.0,0.0,0,0
19,external_only,仅外在,123,15,6,C7,0,7.0,4.0,-7.0,4,8,3,up,4.0,5.0,-1.0,regress,0,1,0,0,-1.0,-1.0,-1.0,0.13373625278472878,0.0,1.0,0.0,0.0,0,0
19,external_only,仅外在,123,15,6,C7,0,7.0,4.0,-7.0,5,3,8,down,5.0,4.0,1.0,progress,1,0,0,0,-1.0,-1.0,-1.0,0.27719360589981057,0.0,1.0,0.0,0.0,0,0
19,external_only,仅外在,123,15,6,C7,0,7.0,4.0,-7.0,6,8,7,left,4.0,5.0,-1.0,regress,0,1,0,0,-1.0,-1.0,-1.0,0.13719570636749245,0.0,1.0,0.0,0.0,0,0
19,external_only,仅外在,123,15,6,C7,0,7.0,4.0,-7.0,7,7,8,right,5.0,4.0,1.0,progress,1,0,0,0,-1.0,-1.0,-1.0,0.22732865810394265,0.0,1.0,0.0,0.0,0,0
20,external_only,仅外在,123,15,8,C7,0,7.0,3.0,-8.0,1,4,3,left,7.0,6.0,1.0,progress,1,0,0,0,-1.0,-1.0,-1.0,0.7230250239372251,0.0,1.0,0.0,0.0,0,0
20,external_only,仅外在,123,15,8,C7,0,7.0,3.0,-8.0,2,3,4,right,6.0,7.0,-1.0,regress,0,1,0,0,-1.0,-1.0,-1.0,0.06153178215026833,0.0,1.0,0.0,0.0,0,0
20,external_only,仅外在,123,15,8,C7,0,7.0,3.0,-8.0,3,4,9,down,7.0,6.0,1.0,progress,1,0,0,0,-1.0,-1.0,-1.0,0.5408627986907957,0.0,1.0,0.0,0.0,0,0
20,external_only,仅外在,123,15,8,C7,0,7.0,3.0,-8.0,4,9,14,down,6.0,5.0,1.0,progress,1,0,0,0,-1.0,-1.0,-1.0,0.5365861654281614,0.0,1.0,0.0,0.0,0,0
20,external_only,仅外在,123,15,8,C7,0,7.0,3.0,-8.0,5,14,19,down,5.0,4.0,1.0,progress,1,0,0,0,-1.0,-1.0,-1.0,0.529195189476013,0.0,1.0,0.0,0.0,0,0
20,external_only,仅外在,123,15,8,C7,0,7.0,3.0,-8.0,6,19,14,up,4.0,5.0,-1.0,regress,0,1,0,0,-1.0,-1.0,-1.0,0.5281443595886228,0.0,1.0,0.0,0.0,0,0
20,external_only,仅外在,123,15,8,C7,0,7.0,3.0,-8.0,7,14,19,down,5.0,4.0,1.0,progress,1,0,0,0,-1.0,-1.0,-1.0,0.5324496030807493,0.0,1.0,0.0,0.0,0,0
20,external_only,仅外在,123,15,8,C7,0,7.0,3.0,-8.0,8,19,24,down,4.0,3.0,1.0,progress,1,0,0,0,-1.0,-1.0,-1.0,0.5243985056877134,0.0,1.0,0.0,0.0,0,0
21,external_only,仅外在,123,15,10,C8,0,8.0,2.0,-6.0,1,20,21,right,8.0,7.0,1.0,progress,1,0,0,0,-1.0,-1.0,-1.0,0.6231809854507444,0.0,1.0,0.0,0.0,0,0
21,external_only,仅外在,123,15,10,C8,0,8.0,2.0,-6.0,2,21,22,right,7.0,6.0,1.0,progress,1,0,0,0,-1.0,-1.0,-1.0,0.9299112558364866,0.0,1.0,0.0,0.0,0,0
21,external_only,仅外在,123,15,10,C8,0,8.0,2.0,-6.0,3,22,21,left,6.0,7.0,-1.0,regress,0,1,0,0,-1.0,-1.0,-1.0,0.8201653957366941,0.0,1.0,0.0,0.0,0,0
21,external_only,仅外在,123,15,10,C8,0,8.0,2.0,-6.0,4,21,22,right,7.0,6.0,1.0,progress,1,0,0,0,-1.0,-1.0,-1.0,0.9224570989608762,0.0,1.0,0.0,0.0,0,0
21,external_only,仅外在,123,15,10,C8,0,8.0,2.0,-6.0,5,22,17,up,6.0,5.0,1.0,progress,1,0,0,0,-1.0,-1.0,-1.0,0.8117671012878416,0.0,1.0,0.0,0.0,0,0
21,external_only,仅外在,123,15,10,C8,0,8.0,2.0,-6.0,6,17,18,right,5.0,4.0,1.0,progress,1,0,0,0,-1.0,-1.0,-1.0,0.5628545284271238,0.0,1.0,0.0,0.0,0,0
21,external_only,仅外在,123,15,10,C8,0,8.0,2.0,-6.0,7,18,19,right,4.0,3.0,1.0,progress,1,0,0,0,-1.0,-1.0,-1.0,0.6979103088378904,0.0,1.0,0.0,0.0,0,0
21,external_only,仅外在,123,15,10,C8,0,8.0,2.0,-6.0,8,19,14,up,3.0,2.0,1.0,progress,1,0,0,1,1.0,1.0,1.0,0.5419434309005735,0.0,1.0,0.0,0.0,1,1
22,external_only,仅外在,123,15,13,C7,0,7.0,4.0,-5.0,1,1,2,right,7.0,6.0,1.0,progress,1,0,0,0,-1.0,-1.0,-1.0,0.6398875713348386,0.0,1.0,0.0,0.0,0,0
22,external_only,仅外在,123,15,13,C7,0,7.0,4.0,-5.0,2,2,3,right,6.0,5.0,1.0,progress,1,0,0,0,-1.0,-1.0,-1.0,0.5151627659797666,0.0,1.0,0.0,0.0,0,0
22,external_only,仅外在,123,15,13,C7,0,7.0,4.0,-5.0,3,3,2,left,5.0,6.0,-1.0,regress,0,1,0,0,-1.0,-1.0,-1.0,0.527637720108032,0.0,1.0,0.0,0.0,0,0
22,external_only,仅外在,123,15,13,C7,0,7.0,4.0,-5.0,4,2,3,right,6.0,5.0,1.0,progress,1,0,0,0,-1.0,-1.0,-1.0,0.4791901707649229,0.0,1.0,0.0,0.0,0,0
22,external_only,仅外在,123,15,13,C7,0,7.0,4.0,-5.0,5,3,8,down,5.0,4.0,1.0,progress,1,0,0,0,-1.0,-1.0,-1.0,0.5104233026504514,0.0,1.0,0.0,0.0,0,0
22,external_only,仅外在,123,15,13,C7,0,7.0,4.0,-5.0,6,8,13,down,4.0,3.0,1.0,progress,1,0,0,0,1.0,1.0,1.0,0.3672577142715452,0.0,1.0,0.0,0.0,1,1
22,external_only,仅外在,123,15,13,C7,0,7.0,4.0,-5.0,7,13,8,up,3.0,4.0,-1.0,regress,0,1,0,0,-1.0,-1.0,-1.0,0.5152983665466306,0.0,1.0,0.0,0.0,0,0
23,external_only,仅外在,123,15,14,C7,0,7.0,5.0,-6.0,1,4,9,down,7.0,6.0,1.0,progress,1,0,0,0,-1.0,-1.0,-1.0,0.8660418987274168,0.0,1.0,0.0,0.0,0,0
23,external_only,仅外在,123,15,14,C7,0,7.0,5.0,-6.0,2,9,14,down,6.0,5.0,1.0,progress,1,0,0,0,-1.0,-1.0,-1.0,0.6658757925033567,0.0,1.0,0.0,0.0,0,0
23,external_only,仅外在,123,15,14,C7,0,7.0,5.0,-6.0,3,14,19,down,5.0,4.0,1.0,progress,1,0,0,0,-1.0,-1.0,-1.0,0.6689335107803343,0.0,1.0,0.0,0.0,0,0
23,external_only,仅外在,123,15,14,C7,0,7.0,5.0,-6.0,4,19,14,up,4.0,5.0,-1.0,regress,0,1,0,0,-1.0,-1.0,-1.0,0.9220523834228513,0.0,1.0,0.0,0.0,0,0
23,external_only,仅外在,123,15,14,C7,0,7.0,5.0,-6.0,5,14,19,down,5.0,4.0,1.0,progress,1,0,0,0,-1.0,-1.0,-1.0,0.6637890338897703,0.0,1.0,0.0,0.0,0,0
23,external_only,仅外在,123,15,14,C7,0,7.0,5.0,-6.0,6,19,14,up,4.0,5.0,-1.0,regress,0,1,0,0,-1.0,-1.0,-1.0,0.911250829696655,0.0,1.0,0.0,0.0,0,0
24,external_only,仅外在,123,20,1,C6,0,6.0,2.0,-4.0,1,9,14,down,6.0,5.0,1.0,progress,1,0,0,0,-1.0,-1.0,-1.0,0.591915965080261,0.0,1.0,0.0,0.0,0,0
24,external_only,仅外在,123,20,1,C6,0,6.0,2.0,-4.0,2,14,19,down,5.0,4.0,1.0,progress,1,0,0,0,-1.0,-1.0,-1.0,0.5219758749008176,0.0,1.0,0.0,0.0,0,0
24,external_only,仅外在,123,20,1,C6,0,6.0,2.0,-4.0,3,19,24,down,4.0,3.0,1.0,progress,1,0,0,0,-1.0,-1.0,-1.0,0.5611969232559202,0.0,1.0,0.0,0.0,0,0
24,external_only,仅外在,123,20,1,C6,0,6.0,2.0,-4.0,4,24,19,up,3.0,4.0,-1.0,regress,0,1,0,0,-1.0,-1.0,-1.0,0.4829914569854734,0.0,1.0,0.0,0.0,0,0
24,external_only,仅外在,123,20,1,C6,0,6.0,2.0,-4.0,5,19,24,down,4.0,3.0,1.0,progress,1,0,0,0,-1.0,-1.0,-1.0,0.5303968191146848,0.0,1.0,0.0,0.0,0,0
24,external_only,仅外在,123,20,1,C6,0,6.0,2.0,-4.0,6,24,23,left,3.0,2.0,1.0,progress,1,0,0,1,1.0,1.0,1.0,0.4665757417678831,0.0,1.0,0.0,0.0,1,1
25,external_only,仅外在,123,20,4,C8,0,8.0,6.0,-8.0,1,24,19,up,8.0,7.0,1.0,progress,1,0,0,0,-1.0,-1.0,-1.0,0.6875411868095396,0.0,1.0,0.0,0.0,0,0
25,external_only,仅外在,123,20,4,C8,0,8.0,6.0,-8.0,2,19,14,up,7.0,6.0,1.0,progress,1,0,0,0,-1.0,-1.0,-1.0,0.6554625630378721,0.0,1.0,0.0,0.0,0,0
25,external_only,仅外在,123,20,4,C8,0,8.0,6.0,-8.0,3,14,9,up,6.0,5.0,1.0,progress,1,0,0,0,-1.0,-1.0,-1.0,0.7156489491462705,0.0,1.0,0.0,0.0,0,0
25,external_only,仅外在,123,20,4,C8,0,8.0,6.0,-8.0,4,9,14,down,5.0,6.0,-1.0,regress,0,1,0,0,-1.0,-1.0,-1.0,0.5675615072250364,0.0,1.0,0.0,0.0,0,0
25,external_only,仅外在,123,20,4,C8,0,8.0,6.0,-8.0,5,14,9,up,6.0,5.0,1.0,progress,1,0,0,0,-1.0,-1.0,-1.0,0.7353831529617307,0.0,1.0,0.0,0.0,0,0
25,external_only,仅外在,123,20,4,C8,0,8.0,6.0,-8.0,6,9,14,down,5.0,6.0,-1.0,regress,0,1,0,0,-1.0,-1.0,-1.0,0.5684335231781004,0.0,1.0,0.0,0.0,0,0
25,external_only,仅外在,123,20,4,C8,0,8.0,6.0,-8.0,7,14,19,down,6.0,7.0,-1.0,regress,0,1,0,0,-1.0,-1.0,-1.0,0.7389522790908811,0.0,1.0,0.0,0.0,0,0
25,external_only,仅外在,123,20,4,C8,0,8.0,6.0,-8.0,8,19,14,up,7.0,6.0,1.0,progress,1,0,0,0,-1.0,-1.0,-1.0,0.6492329835891721,0.0,1.0,0.0,0.0,0,0
26,external_only,仅外在,123,20,6,C7,1,7.0,0.0,2.0,1,20,15,up,7.0,6.0,1.0,progress,1,0,0,0,-1.0,-1.0,-1.0,0.7516593933105467,0.0,1.0,0.0,0.0,0,0
26,external_only,仅外在,123,20,6,C7,1,7.0,0.0,2.0,2,15,16,right,6.0,5.0,1.0,progress,1,0,0,0,-1.0,-1.0,-1.0,0.32631796598434426,0.0,1.0,0.0,0.0,0,0
26,external_only,仅外在,123,20,6,C7,1,7.0,0.0,2.0,3,16,11,up,5.0,4.0,1.0,progress,1,0,0,0,-1.0,-1.0,-1.0,0.3332240581512449,0.0,1.0,0.0,0.0,0,0
26,external_only,仅外在,123,20,6,C7,1,7.0,0.0,2.0,4,11,12,right,4.0,3.0,1.0,progress,1,0,0,0,1.0,1.0,1.0,0.17939937114715554,0.0,1.0,0.0,0.0,1,1
26,external_only,仅外在,123,20,6,C7,1,7.0,0.0,2.0,5,12,13,right,3.0,2.0,1.0,progress,1,0,0,1,1.0,1.0,1.0,0.21982204914092995,0.0,1.0,0.0,0.0,1,1
26,external_only,仅外在,123,20,6,C7,1,7.0,0.0,2.0,6,13,14,right,2.0,1.0,1.0,progress,1,0,0,1,1.0,1.0,1.0,0.21606338024139382,0.0,1.0,0.0,0.0,1,1
26,external_only,仅外在,123,20,6,C7,1,7.0,0.0,2.0,7,14,9,up,1.0,0.0,1.0,goal,1,0,1,1,2.0,2.0,2.0,0.33551347255706765,0.0,1.0,0.0,0.0,1,1
27,external_only,仅外在,123,20,10,C6,0,6.0,2.0,-6.0,1,15,10,up,6.0,5.0,1.0,progress,1,0,0,0,-1.0,-1.0,-1.0,0.5828065872192381,0.0,1.0,0.0,0.0,0,0
27,external_only,仅外在,123,20,10,C6,0,6.0,2.0,-6.0,2,10,15,down,5.0,6.0,-1.0,regress,0,1,0,0,-1.0,-1.0,-1.0,0.38221848011016823,0.0,1.0,0.0,0.0,0,0
27,external_only,仅外在,123,20,10,C6,0,6.0,2.0,-6.0,3,15,10,up,6.0,5.0,1.0,progress,1,0,0,0,-1.0,-1.0,-1.0,0.39322388172149636,0.0,1.0,0.0,0.0,0,0
27,external_only,仅外在,123,20,10,C6,0,6.0,2.0,-6.0,4,10,11,right,5.0,4.0,1.0,progress,1,0,0,0,-1.0,-1.0,-1.0,0.35666894912719704,0.0,1.0,0.0,0.0,0,0
27,external_only,仅外在,123,20,10,C6,0,6.0,2.0,-6.0,5,11,16,down,4.0,5.0,-1.0,regress,0,1,0,0,-1.0,-1.0,-1.0,0.5917374491691587,0.0,1.0,0.0,0.0,0,0
27,external_only,仅外在,123,20,10,C6,0,6.0,2.0,-6.0,6,16,17,right,5.0,4.0,1.0,progress,1,0,0,0,-1.0,-1.0,-1.0,0.1947866082191465,0.0,1.0,0.0,0.0,0,0
27,external_only,仅外在,123,20,10,C6,0,6.0,2.0,-6.0,7,17,12,up,4.0,3.0,1.0,progress,1,0,0,0,1.0,1.0,1.0,0.636834919452667,0.0,1.0,0.0,0.0,1,1
27,external_only,仅外在,123,20,10,C6,0,6.0,2.0,-6.0,8,12,13,right,3.0,2.0,1.0,progress,1,0,0,1,-1.0,-1.0,-1.0,0.6548820137977598,0.0,1.0,0.0,0.0,0,0
28,external_only,仅外在,123,20,12,C8,0,8.0,5.0,-7.0,1,4,9,down,8.0,7.0,1.0,progress,1,0,0,0,-1.0,-1.0,-1.0,0.8470137119293211,0.0,1.0,0.0,0.0,0,0
28,external_only,仅外在,123,20,12,C8,0,8.0,5.0,-7.0,2,9,14,down,7.0,6.0,1.0,progress,1,0,0,0,-1.0,-1.0,-1.0,0.7459814548492429,0.0,1.0,0.0,0.0,0,0
28,external_only,仅外在,123,20,12,C8,0,8.0,5.0,-7.0,3,14,9,up,6.0,7.0,-1.0,regress,0,1,0,0,-1.0,-1.0,-1.0,0.8413774967193601,0.0,1.0,0.0,0.0,0,0
28,external_only,仅外在,123,20,12,C8,0,8.0,5.0,-7.0,4,9,14,down,7.0,6.0,1.0,progress,1,0,0,0,-1.0,-1.0,-1.0,0.7055754661560056,0.0,1.0,0.0,0.0,0,0
28,external_only,仅外在,123,20,12,C8,0,8.0,5.0,-7.0,5,14,19,down,6.0,5.0,1.0,progress,1,0,0,0,-1.0,-1.0,-1.0,0.8311791419982908,0.0,1.0,0.0,0.0,0,0
28,external_only,仅外在,123,20,12,C8,0,8.0,5.0,-7.0,6,19,14,up,5.0,6.0,-1.0,regress,0,1,0,0,-1.0,-1.0,-1.0,0.5403162240982053,0.0,1.0,0.0,0.0,0,0
28,external_only,仅外在,123,20,12,C8,0,8.0,5.0,-7.0,7,14,19,down,6.0,5.0,1.0,progress,1,0,0,0,-1.0,-1.0,-1.0,0.8534432649612425,0.0,1.0,0.0,0.0,0,0
29,external_only,仅外在,123,20,17,C6,0,6.0,5.0,-5.0,1,4,9,down,6.0,5.0,1.0,progress,1,0,0,0,-1.0,-1.0,-1.0,0.6395320296287534,0.0,1.0,0.0,0.0,0,0
29,external_only,仅外在,123,20,17,C6,0,6.0,5.0,-5.0,2,9,14,down,5.0,4.0,1.0,progress,1,0,0,0,-1.0,-1.0,-1.0,0.4494879841804502,0.0,1.0,0.0,0.0,0,0
29,external_only,仅外在,123,20,17,C6,0,6.0,5.0,-5.0,3,14,9,up,4.0,5.0,-1.0,regress,0,1,0,0,-1.0,-1.0,-1.0,0.6824047565460203,0.0,1.0,0.0,0.0,0,0
29,external_only,仅外在,123,20,17,C6,0,6.0,5.0,-5.0,4,9,8,left,5.0,4.0,1.0,progress,1,0,0,0,-1.0,-1.0,-1.0,0.4239026904106138,0.0,1.0,0.0,0.0,0,0
29,external_only,仅外在,123,20,17,C6,0,6.0,5.0,-5.0,5,8,13,down,4.0,3.0,1.0,progress,1,0,0,0,1.0,1.0,1.0,0.4767821431159971,0.0,1.0,0.0,0.0,1,1
29,external_only,仅外在,123,20,17,C6,0,6.0,5.0,-5.0,6,13,14,right,3.0,4.0,-1.0,regress,0,1,0,0,-1.0,-1.0,-1.0,0.652834892272949,0.0,1.0,0.0,0.0,0,0
29,external_only,仅外在,123,20,17,C6,0,6.0,5.0,-5.0,7,14,9,up,4.0,5.0,-1.0,regress,0,1,0,0,-1.0,-1.0,-1.0,0.6564564704895017,0.0,1.0,0.0,0.0,0,0
30,external_only,仅外在,123,25,1,C6,0,6.0,4.0,-4.0,1,21,16,up,6.0,5.0,1.0,progress,1,0,0,0,-1.0,-1.0,-1.0,0.7081155180931089,0.0,1.0,0.0,0.0,0,0
30,external_only,仅外在,123,25,1,C6,0,6.0,4.0,-4.0,2,16,11,up,5.0,4.0,1.0,progress,1,0,0,0,-1.0,-1.0,-1.0,0.25828969478607156,0.0,1.0,0.0,0.0,0,0
30,external_only,仅外在,123,25,1,C6,0,6.0,4.0,-4.0,3,11,12,right,4.0,3.0,1.0,progress,1,0,0,0,1.0,1.0,1.0,0.14743041992187478,0.0,1.0,0.0,0.0,1,1
30,external_only,仅外在,123,25,1,C6,0,6.0,4.0,-4.0,4,12,13,right,3.0,2.0,1.0,progress,1,0,0,1,-1.0,-1.0,-1.0,0.23172032833099343,0.0,1.0,0.0,0.0,0,0
30,external_only,仅外在,123,25,1,C6,0,6.0,4.0,-4.0,5,13,14,right,2.0,3.0,-1.0,regress,0,1,0,1,-1.0,-1.0,-1.0,0.18378537893295266,0.0,1.0,0.0,0.0,0,0
30,external_only,仅外在,123,25,1,C6,0,6.0,4.0,-4.0,6,14,19,down,3.0,4.0,-1.0,regress,0,1,0,0,-1.0,-1.0,-1.0,0.472039997577667,0.0,1.0,0.0,0.0,0,0
31,external_only,仅外在,123,25,2,C6,0,6.0,3.0,-3.0,1,9,14,down,6.0,5.0,1.0,progress,1,0,0,0,-1.0,-1.0,-1.0,0.5722845792770384,0.0,1.0,0.0,0.0,0,0
31,external_only,仅外在,123,25,2,C6,0,6.0,3.0,-3.0,2,14,19,down,5.0,4.0,1.0,progress,1,0,0,0,-1.0,-1.0,-1.0,0.4541928768157957,0.0,1.0,0.0,0.0,0,0
31,external_only,仅外在,123,25,2,C6,0,6.0,3.0,-3.0,3,19,14,up,4.0,5.0,-1.0,regress,0,1,0,0,-1.0,-1.0,-1.0,0.5255050659179685,0.0,1.0,0.0,0.0,0,0
31,external_only,仅外在,123,25,2,C6,0,6.0,3.0,-3.0,4,14,19,down,5.0,4.0,1.0,progress,1,0,0,0,-1.0,-1.0,-1.0,0.4256976842880247,0.0,1.0,0.0,0.0,0,0
31,external_only,仅外在,123,25,2,C6,0,6.0,3.0,-3.0,5,19,18,left,4.0,3.0,1.0,progress,1,0,0,0,1.0,1.0,1.0,0.5094052553176878,0.0,1.0,0.0,0.0,1,1
32,external_only,仅外在,123,25,5,C7,0,7.0,5.0,-6.0,1,24,23,left,7.0,6.0,1.0,progress,1,0,0,0,-1.0,-1.0,-1.0,0.6363655328750608,0.0,1.0,0.0,0.0,0,0
32,external_only,仅外在,123,25,5,C7,0,7.0,5.0,-6.0,2,23,24,right,6.0,7.0,-1.0,regress,0,1,0,0,-1.0,-1.0,-1.0,0.36643815040588357,0.0,1.0,0.0,0.0,0,0
32,external_only,仅外在,123,25,5,C7,0,7.0,5.0,-6.0,3,24,19,up,7.0,6.0,1.0,progress,1,0,0,0,-1.0,-1.0,-1.0,0.35458695888519265,0.0,1.0,0.0,0.0,0,0
32,external_only,仅外在,123,25,5,C7,0,7.0,5.0,-6.0,4,19,14,up,6.0,5.0,1.0,progress,1,0,0,0,-1.0,-1.0,-1.0,0.4836164116859434,0.0,1.0,0.0,0.0,0,0
32,external_only,仅外在,123,25,5,C7,0,7.0,5.0,-6.0,5,14,9,up,5.0,4.0,1.0,progress,1,0,0,0,-1.0,-1.0,-1.0,0.625267446041107,0.0,1.0,0.0,0.0,0,0
32,external_only,仅外在,123,25,5,C7,0,7.0,5.0,-6.0,6,9,14,down,4.0,5.0,-1.0,regress,0,1,0,0,-1.0,-1.0,-1.0,0.41322183609008767,0.0,1.0,0.0,0.0,0,0
33,external_only,仅外在,123,25,9,C7,0,7.0,3.0,-6.0,1,0,1,right,7.0,6.0,1.0,progress,1,0,0,0,-1.0,-1.0,-1.0,0.6561042070388792,0.0,1.0,0.0,0.0,0,0
33,external_only,仅外在,123,25,9,C7,0,7.0,3.0,-6.0,2,1,6,down,6.0,5.0,1.0,progress,1,0,0,0,-1.0,-1.0,-1.0,0.6857950687408445,0.0,1.0,0.0,0.0,0,0
