run_progress,metric,value_mean,value_std,n
0.5428571428571428,reward_ex_mean,-0.3833185243779365,0.008708847072672587,3
0.5499999999999999,reward_ex_mean,-0.38197950756434657,0.01364386791997497,3
0.5571428571428572,reward_ex_mean,-0.38322596615683274,0.014082728375881062,3
0.5642857142857143,reward_ex_mean,-0.38473018064885767,0.013786547129042478,3
0.5714285714285714,reward_ex_mean,-0.38498035410726184,0.014574057662525473,3
0.5785714285714285,reward_ex_mean,-0.3828794433232712,0.01000007542107901,3
0.5857142857142857,reward_ex_mean,-0.383555513146435,0.004288043955135472,3
0.5928571428571429,reward_ex_mean,-0.38073379820496184,0.006387101191234894,3
0.6,reward_ex_mean,-0.38109889127724833,0.010479744915201025,3
0.6071428571428571,reward_ex_mean,-0.3795166873715255,0.008410386814508132,3
0.6142857142857142,reward_ex_mean,-0.3761469962063923,0.007147766988570797,3
0.6214285714285714,reward_ex_mean,-0.3748277404821714,0.0059852477778539635,3
0.6285714285714286,reward_ex_mean,-0.3744788317746442,0.006512145022357581,3
0.6357142857142857,reward_ex_mean,-0.3717582527030519,0.007687857213446054,3
0.6428571428571428,reward_ex_mean,-0.3724262174130748,0.01675668585111432,3
0.65,reward_ex_mean,-0.37192271593802584,0.015602506308522295,3
0.6571428571428571,reward_ex_mean,-0.37016441616393475,0.013988620788770103,3
0.6642857142857143,reward_ex_mean,-0.3693573884205917,0.01506268519555789,3
0.6714285714285714,reward_ex_mean,-0.3696670646408271,0.016336384534875664,3
0.6785714285714286,reward_ex_mean,-0.36974352556420587,0.019927441536176,3
0.6857142857142857,reward_ex_mean,-0.3665589864321553,0.021284413374900307,3
0.6928571428571428,reward_ex_mean,-0.368420204872898,0.016338878242455838,3
0.7,reward_ex_mean,-0.3685700980456343,0.012319161447497175,3
0.7071428571428571,reward_ex_mean,-0.36611875562648355,0.013097116361023675,3
0.7142857142857143,reward_ex_mean,-0.3670301455704492,0.010732919044889004,3
0.7214285714285714,reward_ex_mean,-0.36926611502221335,0.015607160026360192,3
0.7285714285714285,reward_ex_mean,-0.37012560758861407,0.013999491474553354,3
0.7357142857142857,reward_ex_mean,-0.3712033962013301,0.01210974735728074,3
0.7428571428571429,reward_ex_mean,-0.3708928001834228,0.01107477917149051,3
0.75,reward_ex_mean,-0.3696704969211586,0.012425655606470404,3
0.7571428571428571,reward_ex_mean,-0.3685491881970991,0.015608547299087944,3
0.7642857142857142,reward_ex_mean,-0.3669705976771278,0.01432408963416418,3
0.7714285714285714,reward_ex_mean,-0.36263002640945374,0.01579690538595832,3
0.7785714285714286,reward_ex_mean,-0.3578009357941761,0.013968798350506883,3
0.7857142857142857,reward_ex_mean,-0.3532528446662638,0.014891682039181857,3
0.7928571428571428,reward_ex_mean,-0.3508864594680848,0.02077349134897306,3
0.7999999999999999,reward_ex_mean,-0.34932549716005573,0.017435689717575743,3
0.8071428571428572,reward_ex_mean,-0.34988653890536064,0.017678024753516354,3
0.8142857142857143,reward_ex_mean,-0.34728082433319,0.02003443444889344,3
0.8214285714285714,reward_ex_mean,-0.35176186992306785,0.018437635423204052,3
0.8285714285714285,reward_ex_mean,-0.3529608082355109,0.01684273126116648,3
0.8357142857142857,reward_ex_mean,-0.3514894340336583,0.01864926129109068,3
0.8428571428571429,reward_ex_mean,-0.3515487495993878,0.012192621305900367,3
0.85,reward_ex_mean,-0.3497093917204503,0.012409007466791725,3
0.8571428571428571,reward_ex_mean,-0.3486723403776711,0.016888159209375548,3
0.8642857142857142,reward_ex_mean,-0.34674249454497863,0.012626109030980508,3
0.8714285714285714,reward_ex_mean,-0.34703781530081423,0.012197196962478138,3
0.8785714285714286,reward_ex_mean,-0.34341193681102133,0.009139984717463778,3
0.8857142857142857,reward_ex_mean,-0.34106946643845265,0.010721254580462795,3
0.8928571428571428,reward_ex_mean,-0.33955180555744396,0.009500991257796122,3
0.9,reward_ex_mean,-0.3374639948109193,0.012052954861848222,3
0.9071428571428571,reward_ex_mean,-0.3374071130460001,0.010710235923551501,3
0.9142857142857143,reward_ex_mean,-0.3382004418599147,0.010095420472724907,3
0.9214285714285714,reward_ex_mean,-0.3373845851529846,0.014191462682825232,3
